"Eureka The Boss® Plus 12-Amp Hard Box Upright Vacuum, Red",John Dryer,26146,107.31,104.65,18.93,Saskachewan,Appliances,0.58
"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",John Dryer,26146,-148.85,11.66,7.95,Saskachewan,Pens & Art Supplies,0.58
Panasonic KX-P3200 Dot Matrix Printer,Pauline Webber,26529,3376.03,297.64,14.7,Saskachewan,Office Machines,0.57
Accessory2,William Brown,26693,697.29,55.99,1.25,Saskachewan,Telephones and Communication,0.55
"Angle-D Binders with Locking Rings, Label Holders",Matt Collister,26948,-160.4,7.3,7.72,Saskachewan,Binders and Binder Accessories,0.38
Canon MP41DH Printing Calculator,Kean Takahito,26951,-318.59,150.98,13.99,Saskachewan,Office Machines,0.38
"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",Patrick Ryan,27141,107.82,19.04,6.38,Saskachewan,Office Furnishings,0.56
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Patrick Ryan,27141,300.34,59.76,9.71,Saskachewan,Storage & Organization,0.57
9-3/4 Diameter Round Wall Clock,Maya Herman,27302,29.76,13.79,8.78,Saskachewan,Office Furnishings,0.43
Xerox 1891,Maya Herman,27302,-27.51,48.91,5.81,Saskachewan,Paper,0.38
Xerox 1896,William Brown,27426,58.86,9.99,4.78,Saskachewan,Paper,0.4
Martin-Yale Premier Letter Opener,William Brown,27426,-93.62,12.88,4.59,Saskachewan,"Scissors, Rulers and Trimmers",0.82
Avery 51,Julia Dunbar,27810,109.29,6.3,0.5,Saskachewan,Labels,0.39
Xerox 1978,Susan Gilcrest,28674,-51.12,5.78,5.67,Saskachewan,Paper,0.36
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Rick Hansen,28742,-7.92,16.91,6.25,Saskachewan,Storage & Organization,0.58
Bretford Rectangular Conference Table Tops,Rick Hansen,28742,-209.56,376.13,85.63,Saskachewan,Tables,0.74
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Nick Zandusky,28772,-763.8,71.37,69,Saskachewan,Tables,0.68
StarTAC 8000,Nick Zandusky,28772,-803.08,205.99,8.99,Saskachewan,Telephones and Communication,0.6
"Maxell Pro 80 Minute CD-R, 10/Pack",Ashley Jarboe,29152,-40.86,17.48,1.99,Saskachewan,Computer Peripherals,0.45
Eldon Shelf Savers™ Cubes and Bins,Ashley Jarboe,29152,-106.29,6.98,9.69,Saskachewan,Storage & Organization,0.83
12 Colored Short Pencils,Patrick Ryan,29639,-14.09,2.6,2.4,Saskachewan,Pens & Art Supplies,0.58
Smead Adjustable Mobile File Trolley with Lockable Top,Patrick Ryan,30407,6227.33,419.19,19.99,Saskachewan,Storage & Organization,0.58
Xerox 1936,William Brown,31175,147.08,19.98,5.97,Saskachewan,Paper,0.38
US Robotics 56K V.92 External Faxmodem,Peter Fuller,32455,1025.23,99.99,19.99,Saskachewan,Computer Peripherals,0.52
"Global Leather and Oak Executive Chair, Black",William Brown,32484,-198.8,300.98,64.73,Saskachewan,Chairs & Chairmats,0.56
Carina Double Wide Media Storage Towers in Natural & Black,Mitch Willingham,34402,-967.67,80.98,35,Saskachewan,Storage & Organization,0.81
Avery 520,Mitch Willingham,34402,23.88,3.15,0.5,Saskachewan,Labels,0.37
Epson DFX5000+ Dot Matrix Printer,Neoma Murray,34723,-3001.28,1500.97,29.7,Saskachewan,Office Machines,0.57
Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Neoma Murray,34723,579.79,80.97,30.06,Saskachewan,Office Machines,0.4
5180,Neoma Murray,34723,79.32,65.99,8.99,Saskachewan,Telephones and Communication,0.56
Xerox 1894,Neoma Murray,34757,-107.06,6.48,6.22,Saskachewan,Paper,0.37
Avery Self-Adhesive Photo Pockets for Polaroid Photos,William Brown,34913,-29.89,6.81,5.48,Saskachewan,Binders and Binder Accessories,0.37
Prang Colored Pencils,Peter Fuller,35136,17.17,2.94,0.81,Saskachewan,Pens & Art Supplies,0.4
US Robotics 56K V.92 External Faxmodem,Randy Bradley,35299,907.67,99.99,19.99,Saskachewan,Computer Peripherals,0.52
Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Mitch Willingham,36676,998.65,100.97,14,Saskachewan,Office Machines,0.37
Xerox 1991,Mitch Willingham,36676,51.53,22.84,8.18,Saskachewan,Paper,0.39
Hewlett Packard 6S Scientific Calculator,William Brown,36708,-71.98,12.99,9.44,Saskachewan,Office Machines,0.39
Timeport L7089,William Brown,36708,384.01,125.99,7.69,Saskachewan,Telephones and Communication,0.58
GBC ProClick™ 150 Presentation Binding System,William Brown,36835,5081.87,315.98,19.99,Saskachewan,Binders and Binder Accessories,0.38
SAFCO Arco Folding Chair,William Brown,36835,1653.6,276.2,24.49,Saskachewan,Chairs & Chairmats,
"Howard Miller 16"" Diameter Gallery Wall Clock",William Brown,36835,257.59,63.94,14.48,Saskachewan,Office Furnishings,0.46
"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",John Dryer,37127,50.13,9.11,2.15,Saskachewan,Paper,0.4
"GBC White Gloss Covers, Plain Front",Peter Fuller,37667,61.68,14.48,6.46,Saskachewan,Binders and Binder Accessories,0.38
Staples 6 Outlet Surge,Matt Collister,37825,-43.52,11.97,4.98,Saskachewan,Appliances,0.58
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Matt Collister,37825,98.44,6.98,1.6,Saskachewan,Paper,0.38
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Patrick Ryan,37861,337.25,30.98,5.76,Saskachewan,Paper,0.4
Newell 309,Rick Hansen,37926,60.06,11.55,2.36,Saskachewan,Pens & Art Supplies,0.55
Avery Poly Binder Pockets,Pauline Webber,38304,-28.31,3.58,5.47,Saskachewan,Binders and Binder Accessories,0.37
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Nick Zandusky,38978,468.27,180.98,30,Saskachewan,Chairs & Chairmats,0.69
