"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Cari MacIntyre,35878,-7.71,3.6,2.2,Ontario,Paper,0.39
Zebra Zazzle Fluorescent Highlighters,Allen Golden,36448,0.43,6.08,0.91,Ontario,Pens & Art Supplies,0.51
Boston 16801 Nautilus™ Battery Pencil Sharpener,Allen Golden,36448,105.37,22.01,5.53,Ontario,Pens & Art Supplies,0.59
"Avery Flip-Chart Easel Binder, Black",Eudokia Martin,36452,-107.51,22.38,15.1,Ontario,Binders and Binder Accessories,0.38
G.E. Halogen Desk Lamp Bulbs,Eudokia Martin,36452,46.01,6.98,2.83,Ontario,Office Furnishings,0.37
StarTAC Series,Cari MacIntyre,36484,740.48,65.99,3.9,Ontario,Telephones and Communication,0.55
9-3/4 Diameter Round Wall Clock,Ruben Ausman,36643,-36.77,13.79,8.78,Ontario,Office Furnishings,0.43
Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Ruben Ausman,36643,87.03,33.29,8.74,Ontario,Storage & Organization,0.61
Talkabout T8367,Anna Haberlin,36679,124.83,65.99,8.99,Ontario,Telephones and Communication,0.56
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Fred Hopkins,36741,34.48,5.68,1.46,Ontario,Paper,0.39
Accessory36,Fred Hopkins,36741,-254.36,55.99,5,Ontario,Telephones and Communication,0.83
"24 Capacity Maxi Data Binder Racks, Pearl",Brian Stugart,36866,1462.42,210.55,9.99,Ontario,Storage & Organization,0.6
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Amy Cox,36929,1123.79,80.98,4.5,Ontario,Appliances,0.59
Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Amy Cox,36929,185.37,33.29,8.74,Ontario,Storage & Organization,0.61
Sharp 1540cs Digital Laser Copier,Cari MacIntyre,36999,4963.89,549.99,49,Ontario,Copiers and Fax,0.35
2160,Cari MacIntyre,36999,-479.08,115.99,5.99,Ontario,Telephones and Communication,0.57
Premium Transparent Presentation Covers by GBC,Eudokia Martin,37216,74.01,20.98,8.83,Ontario,Binders and Binder Accessories,0.37
DAX Solid Wood Frames,Michelle Huthwaite,37314,5.5,9.77,6.02,Ontario,Office Furnishings,0.48
Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Bill Stewart,37349,122.43,78.69,19.99,Ontario,Office Furnishings,0.43
Microsoft Internet Keyboard,Mike Caudle,37828,-57.09,20.97,4,Ontario,Computer Peripherals,0.77
Avery 508,Mike Caudle,37828,101.14,4.91,0.5,Ontario,Labels,0.36
"Imation 3.5 IBM Diskettes, 10/Box",Andy Reiter,37920,-380.2,8.46,8.99,Ontario,Computer Peripherals,0.79
"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Erin Ashbrook,38052,118.4,40.98,1.99,Ontario,Computer Peripherals,0.44
Staples Copy Paper (20Lb. and 84 Bright),Jim Mitchum,38080,-56.35,4.98,4.7,Ontario,Paper,0.38
Staples® General Use 3-Ring Binders,Amy Cox,38145,-17.2,1.88,1.49,Ontario,Binders and Binder Accessories,0.37
Tenex B1-RE Series Chair Mats for Low Pile Carpets,Amy Cox,38145,190.6,45.98,4.8,Ontario,Office Furnishings,0.68
Bush Advantage Collection® Round Conference Table,Cynthia Arntzen,38437,199.25,212.6,52.2,Ontario,Tables,0.64
Newell 321,Cynthia Arntzen,38437,-21.4,3.28,2.31,Ontario,Pens & Art Supplies,0.56
"Belkin 325VA UPS Surge Protector, 6'",Melanie Page,38503,1726.66,120.98,3.99,Ontario,Appliances,0.6
Accessory36,Melanie Page,38503,-222.82,55.99,5,Ontario,Telephones and Communication,0.83
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Melanie Page,38503,-133.71,23.99,15.68,Ontario,Office Furnishings,0.62
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Dave Hallsten,38530,904.83,40.98,2.99,Ontario,Binders and Binder Accessories,0.36
"Eureka Hand Vacuum, Bagless",Dave Hallsten,38530,-82.35,49.43,19.99,Ontario,Appliances,0.57
Economy Binders,Eugene Hildebrand,38726,-11.28,2.08,1.49,Ontario,Binders and Binder Accessories,0.36
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,Nancy Lomonaco,39172,2574.36,232.58,19.99,Ontario,Appliances,0.59
Xerox 1920,Nancy Lomonaco,39172,-93.73,5.98,7.5,Ontario,Paper,0.4
Accessory1,Gary Zandusky,39269,107.51,35.99,2.5,Ontario,Telephones and Communication,0.36
