Fiskars® Softgrip Scissors,Luke Weiss,35011,-2.31,10.98,3.37,British Columbia,"Scissors, Rulers and Trimmers",0.57
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Anthony Johnson,36068,1243.17,279.81,23.19,British Columbia,Appliances,0.59
Accessory20,Michelle Arnett,36930,1325.82,85.99,3.3,British Columbia,Telephones and Communication,0.37
Xerox 1971,Luke Weiss,37315,-133.68,4.28,5.17,British Columbia,Paper,0.4
5165,Luke Weiss,37315,1176.48,175.99,4.99,British Columbia,Telephones and Communication,0.59
Lexmark Z54se Color Inkjet Printer,Luke Weiss,37925,1265.82,90.97,14,British Columbia,Office Machines,0.36
StarTAC 7760,Luke Weiss,37925,394.45,65.99,3.99,British Columbia,Telephones and Communication,0.59
"Premier Elliptical Ring Binder, Black",Rob Haberlin,38021,709.33,30.44,1.49,British Columbia,Binders and Binder Accessories,0.37
Wilson Jones DublLock® D-Ring Binders,Julie Creighton,38336,2.82,6.75,2.99,British Columbia,Binders and Binder Accessories,0.35
Micro Innovations 104 Keyboard,Julie Creighton,38336,-116.45,10.97,6.5,British Columbia,Computer Peripherals,0.64
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Justin Knight,38565,-11.69,10.64,5.16,British Columbia,Office Furnishings,0.57
Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Sally Knutson,39783,-94.76,4.06,6.89,British Columbia,Appliances,0.6
GBC Standard Plastic Binding Systems Combs,Sally Knutson,39783,5.02,8.85,5.6,British Columbia,Binders and Binder Accessories,0.36
Avery 520,Sally Knutson,39783,39.9,3.15,0.5,British Columbia,Labels,0.37
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Michelle Arnett,42500,437.07,48.92,4.5,British Columbia,Appliances,0.59
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Michelle Arnett,42500,-10.48,8.69,2.99,British Columbia,Binders and Binder Accessories,0.39
Fiskars® Softgrip Scissors,Julie Creighton,44162,42.76,10.98,3.37,British Columbia,"Scissors, Rulers and Trimmers",0.57
"TOPS Money Receipt Book, Consecutively Numbered in Red,",Sally Knutson,44256,48.45,8.01,2.87,British Columbia,Paper,0.4
Xerox 226,Sally Knutson,44256,-38.72,6.48,5.84,British Columbia,Paper,0.37
