Xerox 1952,Neil French,46979,-66.02,4.98,5.49,Saskachewan,Paper,0.38
GBC ProClick Spines for 32-Hole Punch,Rob Beeghly,47040,8.1,12.53,7.17,Saskachewan,Binders and Binder Accessories,0.38
Xerox 1983,Nick Crebassa,48391,-99.62,5.98,5.46,Saskachewan,Paper,0.36
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Rob Beeghly,51780,-584.93,68.81,60,Saskachewan,Appliances,0.41
Avery 520,Rob Beeghly,51780,7.41,3.15,0.5,Saskachewan,Labels,0.37
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Rob Beeghly,51780,11.45,4.2,2.26,Saskachewan,Paper,0.36
GBC ProClick™ 150 Presentation Binding System,Susan Pistek,53350,2595.18,315.98,19.99,Saskachewan,Binders and Binder Accessories,0.38
Newell 346,Sung Shariari,55648,-2.58,2.88,0.7,Saskachewan,Pens & Art Supplies,0.56
Logitech Access Keyboard,Suzanne McNair,55686,85.51,15.98,4,Saskachewan,Computer Peripherals,0.37
Xerox 19,Suzanne McNair,55686,181.83,30.98,5.09,Saskachewan,Paper,0.4
Kensington 4 Outlet MasterPiece® Compact Power Control Center,Suzanne McNair,55686,-94.83,81.32,0.99,Saskachewan,Appliances,0.57
GBC Standard Plastic Binding Systems' Combs,Neil French,55847,-51.43,6.28,5.36,Saskachewan,Binders and Binder Accessories,0.4
Avery 481,Neil French,55847,34.72,3.08,0.99,Saskachewan,Labels,0.37
Hanging Personal Folder File,Michelle Moray,56099,-59.39,15.7,11.25,Saskachewan,Storage & Organization,0.6
"Eldon Regeneration Recycled Desk Accessories, Smoke",Neil French,56197,-21.17,1.74,4.08,Saskachewan,Office Furnishings,0.53
Hon Rectangular Conference Tables,Neil French,56197,1366.1,227.55,32.48,Saskachewan,Tables,0.68
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Suzanne McNair,56548,-211.51,218.75,69.64,Saskachewan,Tables,0.77
