Rogers® Profile Extra Capacity Storage Tub,Tony Sayre,51424,-47.54,16.74,7.04,Alberta,Storage & Organization,0.81
Safco Contoured Stacking Chairs,Shui Tom,51872,41.83,238.4,24.49,Alberta,Chairs & Chairmats,
Accessory8,Shui Tom,51872,128.95,85.99,1.25,Alberta,Telephones and Communication,0.39
T39m,Shui Tom,51872,1242.85,155.99,3.9,Alberta,Telephones and Communication,0.55
Global Deluxe Office Fabric Chairs,Adrian Shami,52230,-793.36,95.98,58.2,Alberta,Chairs & Chairmats,0.58
"Fellowes Basic 104-Key Keyboard, Platinum",Roy Phan,52518,-47.37,20.95,4,Alberta,Computer Peripherals,0.6
2180,Ruben Dartt,52673,-4.68,175.99,8.99,Alberta,Telephones and Communication,0.57
Wilson Jones Impact Binders,Ruben Dartt,52673,-16.53,5.18,5.74,Alberta,Binders and Binder Accessories,0.36
Acme® Forged Steel Scissors with Black Enamel Handles,Adrian Shami,53026,-17.58,9.31,3.98,Alberta,"Scissors, Rulers and Trimmers",0.56
Canon S750 Color Inkjet Printer,Aaron Bergman,54019,1219.87,120.97,26.3,Alberta,Office Machines,0.38
Wirebound Voice Message Log Book,Tonja Turnell,54913,14.99,4.76,0.88,Alberta,Paper,0.39
Regeneration Desk Collection,Victoria Brennan,55424,-4.13,1.76,4.86,Alberta,Office Furnishings,0.41
Staples Standard Envelopes,Erica Smith,55874,33.01,5.68,1.39,Alberta,Envelopes,0.38
Xerox 1893,Victoria Brennan,56327,331.56,40.99,17.48,Alberta,Paper,0.36
Avanti 4.4 Cu. Ft. Refrigerator,Victoria Brennan,56327,59.73,180.98,55.24,Alberta,Appliances,0.57
"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Victoria Brennan,56327,357.23,29.18,8.55,Alberta,Office Furnishings,0.42
AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Adrian Shami,56706,-129.57,99.99,19.99,Alberta,Office Machines,0.52
