"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Lena Creighton,27106,-570.18,130.98,30,Ontario,Chairs & Chairmats,0.78
"Executive Impressions 14"" Contract Wall Clock",Lena Creighton,27106,297.11,22.23,3.63,Ontario,Office Furnishings,0.52
Sanford Liquid Accent Highlighters,Lena Creighton,27106,3.77,6.68,1.5,Ontario,Pens & Art Supplies,0.48
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Rob Haberlin,27527,1.33,10.4,5.4,Ontario,Office Furnishings,0.51
Sharp AL-1530CS Digital Copier,Jenna Caffey,27746,-1572.64,499.99,24.49,Ontario,Copiers and Fax,0.36
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Odella Nelson,27811,-39.64,15.99,13.18,Ontario,Binders and Binder Accessories,0.37
SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Art Foster,27974,127.17,26.64,5.3,Ontario,Chairs & Chairmats,
Eldon® 500 Class™ Desk Accessories,Art Foster,27974,-6.7,12.07,6.2,Ontario,Office Furnishings,0.52
"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Jessica Myrick,28774,-111.8,5.98,4.69,Ontario,Storage & Organization,0.68
Xerox 1907,Ken Brennan,29607,21.05,12.28,5.09,Ontario,Paper,0.38
"Iceberg OfficeWorks 42"" Round Tables",Ken Brennan,29730,-364.87,150.98,39.25,Ontario,Tables,0.75
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Joe Kamberova,30144,-528.65,218.75,69.64,Ontario,Tables,0.77
Okidata ML320 Series Turbo Dot Matrix Printers,Rob Haberlin,31266,1197.05,399.98,12.06,Ontario,Office Machines,0.56
Acco D-Ring Binder w/DublLock®,Lena Creighton,31456,64.14,21.38,2.99,Ontario,Binders and Binder Accessories,0.36
"Executive Impressions 14"" Contract Wall Clock",Max Jones,31522,134.21,22.23,3.63,Ontario,Office Furnishings,0.52
"Global Stack Chair without Arms, Black",Max Jones,31522,-226.41,25.98,14.36,Ontario,Chairs & Chairmats,0.6
"Global Leather & Oak Executive Chair, Burgundy",Don Weiss,33319,-505.76,150.89,60.2,Ontario,Chairs & Chairmats,0.77
Lexmark Z55se Color Inkjet Printer,Darrin Martin,33635,-173.1,90.97,28,Ontario,Office Machines,0.38
Tennsco Commercial Shelving,Darrin Martin,33635,-96.16,20.34,35,Ontario,Storage & Organization,0.84
"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Rob Haberlin,33988,-128.47,5.02,5.14,Ontario,Computer Peripherals,0.79
636,Jim Sink,34087,745.48,115.99,5.26,Ontario,Telephones and Communication,0.57
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Clytie Kelty,34691,-168.75,7.77,9.23,Ontario,Appliances,0.58
Okidata ML184 Turbo Dot Matrix Printers,Clytie Kelty,34691,1425.11,306.14,26.53,Ontario,Office Machines,0.56
Xerox 1939,Clytie Kelty,34691,-7.39,18.97,9.54,Ontario,Paper,0.37
Bretford CR8500 Series Meeting Room Furniture,Jim Sink,34785,-969.05,400.98,42.52,Ontario,Tables,0.71
Accessory41,Pete Takahito,34883,248.67,35.99,5.99,Ontario,Telephones and Communication,0.38
Newell 343,Michael Dominguez,35077,-2.07,2.94,0.96,Ontario,Pens & Art Supplies,0.58
Chromcraft Rectangular Conference Tables,Hallie Redmond,36132,-572.69,236.97,59.24,Ontario,Tables,0.61
Southworth 25% Cotton Premium Laser Paper and Envelopes,Katrina Willman,36133,-7.84,19.98,8.68,Ontario,Paper,0.37
Xerox 21,Steven Roelle,37891,-65.54,6.48,6.6,Ontario,Paper,0.37
"Brites Rubber Bands, 1 1/2 oz. Box",Steven Roelle,37891,-9.09,1.98,0.7,Ontario,Rubber Bands,0.83
"Bevis Round Bullnose 29"" High Table Top",Steven Roelle,37891,-627.64,259.71,66.67,Ontario,Tables,0.61
VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Steven Roelle,37891,1184.68,179.99,13.99,Ontario,Telephones and Communication,0.57
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Rob Haberlin,38021,834.96,279.81,23.19,Ontario,Appliances,0.59
Avery 508,Rob Haberlin,38021,81.77,4.91,0.5,Ontario,Labels,0.36
Luxo Economy Swing Arm Lamp,Erica Hackney,38146,-253.74,19.94,14.87,Ontario,Office Furnishings,0.57
ACCOHIDE® Binder by Acco,John Castell,38656,-148.4,4.13,5.34,Ontario,Binders and Binder Accessories,0.38
Global Ergonomic Managers Chair,John Castell,38656,-199.46,180.98,26.2,Ontario,Chairs & Chairmats,0.59
Talkabout T8367,Benjamin Patterson,38756,308.93,65.99,8.99,Ontario,Telephones and Communication,0.56
"Wilson Jones Hanging View Binder, White, 1""",Maureen Fritzler,39268,-89.75,7.1,6.05,Ontario,Binders and Binder Accessories,0.39
Rubber Band Ball,Maureen Fritzler,39268,-32.52,3.74,0.94,Ontario,Rubber Bands,0.83
Ampad #10 Peel & Seel® Holiday Envelopes,Michael Dominguez,39488,8.6,4.48,2.5,Ontario,Envelopes,0.37
"Global Leather Task Chair, Black",Jessica Myrick,39650,-189.02,89.99,42,Ontario,Chairs & Chairmats,0.66
"Master Caster Door Stop, Large Neon Orange",Jessica Myrick,39650,-175.15,7.28,7.98,Ontario,Office Furnishings,0.42
Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Jim Sink,39844,-286.47,95.43,19.99,Ontario,Storage & Organization,0.79
Xerox 216,Jim Sink,40800,-175.26,6.48,7.91,Ontario,Paper,0.37
Hon Non-Folding Utility Tables,Mark Cousins,40965,-385,159.31,60,Ontario,Tables,0.55
Accessory36,Mark Cousins,40965,-139.84,55.99,5,Ontario,Telephones and Communication,0.83
Avery Premier Heavy-Duty Binder with Round Locking Rings,John Castell,41316,21,14.28,2.99,Ontario,Binders and Binder Accessories,0.39
3285,John Castell,41316,-787.7,205.99,5.99,Ontario,Telephones and Communication,0.59
"Super Bands, 12/Pack",Mark Cousins,41476,-104.8,1.86,2.58,Ontario,Rubber Bands,0.82
Xerox 1936,Kalyca Meade,41861,110.44,19.98,5.97,Ontario,Paper,0.38
US Robotics 56K V.92 External Faxmodem,Lena Creighton,42274,241.15,99.99,19.99,Ontario,Computer Peripherals,0.52
Eldon® 500 Class™ Desk Accessories,Lena Creighton,42274,-28.81,12.07,6.2,Ontario,Office Furnishings,0.52
Staples 6 Outlet Surge,Michael Dominguez,42882,-22.55,11.97,4.98,Ontario,Appliances,0.58
Eldon® Wave Desk Accessories,Max Jones,43360,-178.29,2.08,5.33,Ontario,Office Furnishings,0.43
12 Colored Short Pencils,Odella Nelson,43713,-17.69,2.6,2.4,Ontario,Pens & Art Supplies,0.58
"SAFCO Mobile Desk Side File, Wire Frame",Max Jones,44322,43.55,42.76,6.22,Ontario,Storage & Organization,
"Lifetime Advantage™ Folding Chairs, 4/Carton",Clytie Kelty,44579,755.28,218.08,18.06,Ontario,Chairs & Chairmats,0.57
Space Solutions Commercial Steel Shelving,Duane Benoit,44737,-309.48,64.65,35,Ontario,Storage & Organization,0.8
Accessory25,Duane Benoit,44737,38.91,20.99,0.99,Ontario,Telephones and Communication,0.57
"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Max Jones,44738,6.87,2.1,0.7,Ontario,Pens & Art Supplies,0.57
Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Mark Cousins,44768,3083.98,355.98,58.92,Ontario,Chairs & Chairmats,0.64
Global Troy™ Executive Leather Low-Back Tilter,Max Jones,44867,7360.43,500.98,26,Ontario,Chairs & Chairmats,0.6
Bevis Boat-Shaped Conference Table,Gene McClure,45029,-633.44,262.11,62.74,Ontario,Tables,0.75
KI Conference Tables,Denny Joy,45543,-1615.59,70.89,89.3,Ontario,Tables,0.69
