AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Cynthia Delaney,50054,1370.26,99.99,19.99,Manitoba,Office Machines,0.52
Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Cynthia Delaney,50054,182.46,33.29,8.74,Manitoba,Storage & Organization,0.61
Storex DuraTech Recycled Plastic Frosted Binders,Marc Crier,50370,-67.6,4.24,5.41,Manitoba,Binders and Binder Accessories,0.35
"Eldon® Image Series Desk Accessories, Burgundy",Scot Wooten,51009,-29.14,4.18,6.92,Manitoba,Office Furnishings,0.49
Plastic Binding Combs,Joe Elijah,55200,-56.91,15.15,10.13,Manitoba,Binders and Binder Accessories,0.38
ELITE Series,Joe Elijah,55200,-830.72,205.99,2.79,Manitoba,Telephones and Communication,0.58
"Global High-Back Leather Tilter, Burgundy",Ed Braxton,55808,-382.98,122.99,70.2,Manitoba,Chairs & Chairmats,0.74
1726 Digital Answering Machine,Ed Braxton,55808,104.33,20.99,4.81,Manitoba,Telephones and Communication,0.58
"IBM Active Response Keyboard, Black",Stefanie Holloman,55937,-146.2,39.98,7.12,Manitoba,Computer Peripherals,0.67
Bretford Rectangular Conference Table Tops,Stefanie Holloman,55937,53.79,376.13,85.63,Manitoba,Tables,0.74
Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Ed Braxton,56161,118.97,39.99,10.25,Manitoba,Computer Peripherals,0.55
Acco 6 Outlet Guardian Premium Surge Suppressor,Ed Braxton,57477,119.12,14.56,3.5,Manitoba,Appliances,0.58
Accessory12,Ed Braxton,57477,1560.96,85.99,2.5,Manitoba,Telephones and Communication,0.35
Avery 481,Phillip Flathmann,59044,1.25,3.08,0.99,Manitoba,Labels,0.37
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Corey Catlett,59204,-66.24,5.8,5.59,Manitoba,Binders and Binder Accessories,0.4
#6 3/4 Gummed Flap White Envelopes,Ed Braxton,59969,205.7,9.9,1.39,Manitoba,Envelopes,0.37
Hanging Personal Folder File,Ed Braxton,59969,-87.11,15.7,11.25,Manitoba,Storage & Organization,0.6
i270,Valerie Takahito,166,-126.09,65.99,8.99,Manitoba,Telephones and Communication,0.55
"Acme® 8"" Straight Scissors",Penelope Sewall,197,33.22,12.98,3.14,Manitoba,"Scissors, Rulers and Trimmers",0.6
Hoover WindTunnel™ Plus Canister Vacuum,Sean Braxton,231,-490.84,363.25,19.99,Manitoba,Appliances,0.57
Belkin 6 Outlet Metallic Surge Strip,Valerie Dominguez,487,-18.96,10.89,4.5,Manitoba,Appliances,0.59
Avery Poly Binder Pockets,Susan MacKendrick,710,-150.37,3.58,5.47,Manitoba,Binders and Binder Accessories,0.37
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Susan MacKendrick,710,89.03,41.32,8.66,Manitoba,Office Furnishings,0.76
Panasonic KX-P1150 Dot Matrix Printer,Susan MacKendrick,710,731.32,145.45,17.85,Manitoba,Office Machines,0.56
Rogers Handheld Barrel Pencil Sharpener,Thais Sissman,801,-47.41,2.74,3.5,Manitoba,Pens & Art Supplies,0.58
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Valerie Dominguez,870,475.54,70.97,3.5,Manitoba,Appliances,0.59
Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Tanja Norvell,1253,-30.19,31.98,6.72,Manitoba,Storage & Organization,0.75
Belkin Premiere Surge Master II 8-outlet surge protector,Linda Southworth,1542,586.93,48.58,3.99,Manitoba,Appliances,0.56
Steel Personal Filing/Posting Tote,Linda Southworth,1542,27.2,35.51,6.31,Manitoba,Storage & Organization,0.58
i470,Michael Moore,2497,636.03,205.99,5.26,Manitoba,Telephones and Communication,0.56
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Patrick Ryan,2630,37.14,4.73,1.52,Manitoba,Paper,0.36
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Troy Blackwell,2657,2108.8,279.81,23.19,Manitoba,Appliances,0.59
i270,Troy Blackwell,2657,464.36,65.99,8.99,Manitoba,Telephones and Communication,0.55
