"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",Luke Schmidt,38050,28.91,5.98,1.67,Saskachewan,Pens & Art Supplies,0.51
Newell 340,Luke Schmidt,38050,15.19,2.88,0.7,Saskachewan,Pens & Art Supplies,0.56
Hon 4060 Series Tables,Luke Schmidt,38050,-401.42,111.96,69,Saskachewan,Tables,0.63
Avery 501,Luke Schmidt,39043,16.79,3.69,0.5,Saskachewan,Labels,0.38
Tennsco Commercial Shelving,Luke Schmidt,39043,-1176.28,20.34,35,Saskachewan,Storage & Organization,0.84
Newell 336,Luke Schmidt,40388,2.44,4.28,0.94,Saskachewan,Pens & Art Supplies,0.56
Kensington 6 Outlet Guardian Standard Surge Protector,Meg Tillman,42309,67.14,20.48,6.32,Saskachewan,Appliances,0.58
"Super Bands, 12/Pack",Meg Tillman,42309,-58.83,1.86,2.58,Saskachewan,Rubber Bands,0.82
V70,Meg Tillman,42309,1636.41,205.99,2.5,Saskachewan,Telephones and Communication,0.59
Global Troy™ Executive Leather Low-Back Tilter,Saphhira Shifley,42727,915.8,500.98,26,Saskachewan,Chairs & Chairmats,0.6
"Elite 5"" Scissors",Saphhira Shifley,42727,-100.61,8.45,7.77,Saskachewan,"Scissors, Rulers and Trimmers",0.55
Global Leather Executive Chair,Luke Schmidt,43363,4084.86,350.99,59,Saskachewan,Chairs & Chairmats,0.55
White GlueTop Scratch Pads,Saphhira Shifley,43556,204.18,15.04,1.97,Saskachewan,Paper,0.39
Kensington 6 Outlet Guardian Standard Surge Protector,Luke Schmidt,45156,76.33,20.48,6.32,Saskachewan,Appliances,0.58
Wilson Jones DublLock® D-Ring Binders,Luke Schmidt,45156,31.65,6.75,2.99,Saskachewan,Binders and Binder Accessories,0.35
Avery 485,Luke Schmidt,45156,75.58,12.53,0.5,Saskachewan,Labels,0.38
Desktop 3-Pocket Hot File®,Michael Grace,45410,-103.11,54.1,19.99,Saskachewan,Storage & Organization,0.59
"Global Stack Chair without Arms, Black",Meg Tillman,47014,-237.13,25.98,14.36,Saskachewan,Chairs & Chairmats,0.6
Hewlett Packard LaserJet 3310 Copier,Harold Dahlen,47942,5916.34,599.99,24.49,Saskachewan,Copiers and Fax,0.37
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Harold Dahlen,47942,-4.63,5.88,3.04,Saskachewan,Paper,0.36
Timeport L7089,Harold Dahlen,47942,-303.56,125.99,7.69,Saskachewan,Telephones and Communication,0.58
Sharp AL-1530CS Digital Copier,Laurel Beltran,48128,-921.94,499.99,24.49,Saskachewan,Copiers and Fax,0.36
5170i,Kelly Andreada,48704,-55.8,125.99,8.99,Saskachewan,Telephones and Communication,0.57
T28 WORLD,Meg Tillman,49155,593.18,195.99,8.99,Saskachewan,Telephones and Communication,0.6
"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Larry Blacks,49504,-195.6,7.37,5.53,Saskachewan,Computer Peripherals,0.69
Accessory34,Harold Dahlen,50016,119.17,85.99,0.99,Saskachewan,Telephones and Communication,0.55
Flat Face Poster Frame,Michael Grace,50145,152.28,18.84,3.62,Saskachewan,Office Furnishings,0.43
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Michael Grace,50145,305.87,46.94,6.77,Saskachewan,Office Furnishings,0.44
Large Capacity Hanging Post Binders,Richard Bierner,50532,76.47,24.95,2.99,Saskachewan,Binders and Binder Accessories,0.39
EcoTones® Memo Sheets,Richard Bierner,50532,13.82,4,1.3,Saskachewan,Paper,0.37
Canon MP41DH Printing Calculator,Michael Grace,51266,221.38,150.98,13.99,Saskachewan,Office Machines,0.38
Computer Printout Paper with Letter-Trim Perforations,Michael Grace,51266,98.1,18.97,9.03,Saskachewan,Paper,0.37
Xerox 1933,Michael Grace,51266,35.16,12.28,4.86,Saskachewan,Paper,0.38
Hunt Boston® Vacuum Mount KS Pencil Sharpener,Michael Grace,51266,230.03,34.99,7.73,Saskachewan,Pens & Art Supplies,0.59
"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Saphhira Shifley,51426,64.5,8.33,1.99,Saskachewan,Computer Peripherals,0.52
Fellowes Neat Ideas® Storage Cubes,Luke Schmidt,55045,-626.61,32.48,35,Saskachewan,Storage & Organization,0.81
Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Tiffany House,55234,-82.67,53.98,5.5,Saskachewan,Computer Peripherals,0.62
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Tiffany House,55234,-7.54,2.98,2.03,Saskachewan,Pens & Art Supplies,0.57
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Meg Tillman,55683,187.19,51.75,19.99,Saskachewan,Office Furnishings,0.55
Avery Heavy-Duty EZD ™ Binder With Locking Rings,Saphhira Shifley,55906,14.84,5.58,2.99,Saskachewan,Binders and Binder Accessories,0.37
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Saphhira Shifley,55906,43.92,7.98,1.25,Saskachewan,Paper,0.35
Desktop 3-Pocket Hot File®,Saphhira Shifley,55906,-19.37,54.1,19.99,Saskachewan,Storage & Organization,0.59
Soundgear TeleForum DX Desktop Conference Phone,Harold Dahlen,56032,937.64,96.45,13.99,Saskachewan,Office Machines,0.38
Hon Non-Folding Utility Tables,Harold Dahlen,56032,-85.86,159.31,60,Saskachewan,Tables,0.55
8890,Saphhira Shifley,56103,366.86,115.99,5.92,Saskachewan,Telephones and Communication,0.58
Canon MP41DH Printing Calculator,Roy Collins,130,-309.82,150.98,13.99,Saskachewan,Office Machines,0.38
Computer Printout Paper with Letter-Trim Perforations,Roy Collins,130,71.75,18.97,9.03,Saskachewan,Paper,0.37
Filing/Storage Totes and Swivel Casters,Roy Collins,130,-134.31,9.71,9.45,Saskachewan,Storage & Organization,0.6
"DAX Value U-Channel Document Frames, Easel Back",Toby Swindell,805,-119.86,4.97,5.71,Saskachewan,Office Furnishings,0.54
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Sarah Brown,2240,16.48,10.64,5.16,Saskachewan,Office Furnishings,0.57
"Boston Model 1800 Electric Pencil Sharpener, Gray",Sarah Brown,2240,-22.12,28.15,6.17,Saskachewan,Pens & Art Supplies,0.55
Large Capacity Hanging Post Binders,Sarah Brown,2241,369.33,24.95,2.99,Saskachewan,Binders and Binder Accessories,0.39
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Christina Anderson,4674,-260.41,130.98,30,Saskachewan,Chairs & Chairmats,0.78
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Roy Collins,4737,49.77,5.88,3.04,Saskachewan,Paper,0.36
"Memorex 4.7GB DVD+RW, 3/Pack",Robert Dilbeck,5221,562.89,28.48,1.99,Saskachewan,Computer Peripherals,0.4
Nu-Dell Leatherette Frames,Randy Ferguson,5568,52.69,14.34,5,Saskachewan,Office Furnishings,0.49
Avery 514,Arianne Irving,6020,13.71,2.88,0.99,Saskachewan,Labels,0.36
BPI Conference Tables,Arianne Irving,6112,-533.69,146.05,80.2,Saskachewan,Tables,0.71
252,Arianne Irving,6112,382.39,65.99,5.92,Saskachewan,Telephones and Communication,0.55
"GE 4 Foot Flourescent Tube, 40 Watt",Randy Ferguson,6272,37.9,14.98,8.99,Saskachewan,Office Furnishings,0.39
Bevis 36 x 72 Conference Tables,Randy Ferguson,6272,-175.46,124.49,51.94,Saskachewan,Tables,0.63
Accessory28,Randy Ferguson,6272,-275.06,55.99,2.5,Saskachewan,Telephones and Communication,0.83
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Randy Ferguson,6272,875.45,105.98,13.99,Saskachewan,Office Furnishings,0.65
Xerox 215,Arianne Irving,6501,-95.79,6.48,6.74,Saskachewan,Paper,0.37
Timeport L7089,Arianne Irving,6501,978.35,125.99,7.69,Saskachewan,Telephones and Communication,0.58
Staples Metal Binder Clips,Cynthia Arntzen,6529,20.71,2.62,0.8,Saskachewan,Rubber Bands,0.39
8260,Andy Gerbode,7171,316.06,65.99,8.99,Saskachewan,Telephones and Communication,0.58
Accessory21,Andy Gerbode,7171,92.59,20.99,0.99,Saskachewan,Telephones and Communication,0.37
PC Concepts 116 Key Quantum 3000 Keyboard,Amy Hunt,7815,-125.96,32.98,5.5,Saskachewan,Computer Peripherals,0.75
"#10 White Business Envelopes,4 1/8 x 9 1/2",Amy Hunt,9921,155.82,15.67,1.39,Saskachewan,Envelopes,0.38
"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Craig Molinari,10053,-109.86,4.89,4.93,Saskachewan,Computer Peripherals,0.66
"Iceberg OfficeWorks 42"" Round Tables",Craig Molinari,10053,-196.07,150.98,39.25,Saskachewan,Tables,0.75
Avery Legal 4-Ring Binder,Trudy Brown,10309,213.38,20.98,1.49,Saskachewan,Binders and Binder Accessories,0.35
Novimex Fabric Task Chair,Toby Swindell,10978,-209.6,60.98,30,Saskachewan,Chairs & Chairmats,0.7
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Amy Hunt,10979,285.35,30.93,3.92,Saskachewan,Office Furnishings,0.44
Xerox 191,Amy Hunt,10979,10.82,19.98,5.86,Saskachewan,Paper,0.38
Xerox 1994,Cynthia Arntzen,11108,-44,6.48,5.74,Saskachewan,Paper,0.37
Binder Posts,Toby Swindell,12067,-76.6,5.74,5.01,Saskachewan,Binders and Binder Accessories,0.39
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Toby Swindell,12067,4.29,9.48,3.72,Saskachewan,Office Furnishings,0.4
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Toby Swindell,12067,587.84,99.23,8.99,Saskachewan,Office Furnishings,0.35
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Toby Swindell,12067,-17.24,7.64,5.83,Saskachewan,Paper,0.36
iDEN i95,Toby Swindell,12067,-289.81,65.99,19.99,Saskachewan,Telephones and Communication,0.59
Avery 497,Philip Fox,12804,28.47,3.08,0.5,Saskachewan,Labels,0.37
Assorted Color Push Pins,Philip Fox,12804,-4.17,1.81,0.75,Saskachewan,Rubber Bands,0.52
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Philip Fox,12804,-44.92,16.06,8.34,Saskachewan,Storage & Organization,0.59
Xerox 217,Cynthia Arntzen,13575,-65.67,6.48,8.19,Saskachewan,Paper,0.37
Xerox 1922,Randy Ferguson,13635,-119.48,4.98,7.44,Saskachewan,Paper,0.36
Xerox 210,Randy Ferguson,13635,-157.28,6.48,7.37,Saskachewan,Paper,0.37
"Boston Model 1800 Electric Pencil Sharpener, Gray",Brian Dahlen,14245,29.7,28.15,6.17,Saskachewan,Pens & Art Supplies,0.55
Newell 342,Trudy Brown,15904,-109.02,3.28,3.97,Saskachewan,Pens & Art Supplies,0.56
Sanford 52201 APSCO Electric Pencil Sharpener,Trudy Brown,15904,129.95,40.97,8.99,Saskachewan,Pens & Art Supplies,0.59
Xerox 23,Beth Fritzler,16422,-42.45,6.48,5.14,Saskachewan,Paper,0.37
Acme® Box Cutter Scissors,Beth Fritzler,16422,-20.41,10.23,4.68,Saskachewan,"Scissors, Rulers and Trimmers",0.59
