Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Erin Mull,16133,872.13,200.97,15.59,New Brunswick,Office Machines,0.36
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Nathan Mautz,16134,10521.33,500.98,28.14,New Brunswick,Office Machines,0.38
Xerox 1949,Nona Balk,16258,-6.78,4.98,4.72,New Brunswick,Paper,0.36
SANFORD Major Accent™ Highlighters,Nona Balk,16258,45.31,7.08,2.35,New Brunswick,Pens & Art Supplies,0.47
Aluminum Document Frame,John Lee,16289,96.95,12.22,2.85,New Brunswick,Office Furnishings,0.55
V70,Erin Mull,16993,-433.49,205.99,2.5,New Brunswick,Telephones and Communication,0.59
Maxell DVD-RAM Discs,John Lee,18945,168.54,16.48,1.99,New Brunswick,Computer Peripherals,0.42
Harmony HEPA Quiet Air Purifiers,Emily Phan,19975,-83.96,11.7,6.96,New Brunswick,Appliances,0.5
Staples 6 Outlet Surge,John Lee,20036,-31.55,11.97,4.98,New Brunswick,Appliances,0.58
"Micro Innovations Micro 3000 Keyboard, Black",John Lee,20036,-25.23,26.31,5.89,New Brunswick,Computer Peripherals,0.75
V 3600 Series,Patrick Gardner,20964,-120.09,65.99,8.99,New Brunswick,Telephones and Communication,0.58
Fellowes PB300 Plastic Comb Binding Machine,Erin Mull,21121,9373.96,387.99,19.99,New Brunswick,Binders and Binder Accessories,0.38
Avery Printable Repositionable Plastic Tabs,Patrick Jones,21314,-20.39,8.6,6.19,New Brunswick,Binders and Binder Accessories,0.38
"OIC Colored Binder Clips, Assorted Sizes",Patrick Jones,21314,13.24,3.58,1.63,New Brunswick,Rubber Bands,0.36
Balt Solid Wood Rectangular Table,Patrick Jones,21314,-973.3,105.49,41.64,New Brunswick,Tables,0.75
"Global High-Back Leather Tilter, Burgundy",Nathan Mautz,21702,-1461.65,122.99,70.2,New Brunswick,Chairs & Chairmats,0.74
Micro Innovations Media Access Pro Keyboard,Patrick Jones,21925,-339.95,77.51,4,New Brunswick,Computer Peripherals,0.76
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Ionia McGrath,22432,664.15,60.98,19.99,New Brunswick,Envelopes,0.38
"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Patrick Jones,22819,-3.66,2.52,4.28,New Brunswick,Pens & Art Supplies,0.44
Canon imageCLASS 2200 Advanced Copier,Nathan Mautz,22917,-11769.17,3499.99,24.49,New Brunswick,Copiers and Fax,0.37
"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Lori Olson,23107,-39.12,5.38,7.57,New Brunswick,Binders and Binder Accessories,0.36
Hoover WindTunnel™ Plus Canister Vacuum,Patrick Gardner,23556,3302.03,363.25,19.99,New Brunswick,Appliances,0.57
Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Emily Phan,23777,-67.54,31.98,6.72,New Brunswick,Storage & Organization,0.75
Tuff Stuff™ Recycled Round Ring Binders,Erin Mull,24098,46.31,4.82,1.49,New Brunswick,Binders and Binder Accessories,0.36
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Erin Mull,24098,-20.49,7.64,5.83,New Brunswick,Paper,0.36
LX 788,Erin Mull,24098,836.15,155.99,8.99,New Brunswick,Telephones and Communication,0.58
6340,Karen Seio,24227,424.64,85.99,2.79,New Brunswick,Telephones and Communication,0.58
Microsoft Natural Multimedia Keyboard,Ionia McGrath,24614,-52.92,50.98,6.5,New Brunswick,Computer Peripherals,0.73
"Bevis Round Bullnose 29"" High Table Top",Erin Mull,25637,50.95,259.71,66.67,New Brunswick,Tables,0.61
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Justin Deggeller,26695,163.42,8.34,1.43,New Brunswick,Paper,0.35
Xerox 1904,Nathan Mautz,27078,-40.76,6.48,5.86,New Brunswick,Paper,0.36
"Dual Level, Single-Width Filing Carts",Karen Seio,29376,569.08,155.06,7.07,New Brunswick,Storage & Organization,0.59
Polycom ViewStation™ ISDN Videoconferencing Unit,Emily Phan,29766,27220.69,6783.02,24.49,New Brunswick,Office Machines,0.39
TimeportP7382,Emily Phan,29766,1623.7,205.99,8.99,New Brunswick,Telephones and Communication,0.56
8860,Ionia McGrath,30278,832.62,65.99,5.26,New Brunswick,Telephones and Communication,0.56
Peel-Off® China Markers,Nathan Mautz,30626,77.68,9.93,1.09,New Brunswick,Pens & Art Supplies,0.43
Boston 1730 StandUp Electric Pencil Sharpener,Emily Phan,30851,-52.14,21.38,8.99,New Brunswick,Pens & Art Supplies,0.59
5190,Nona Balk,31718,168.46,65.99,7.69,New Brunswick,Telephones and Communication,0.59
StarTAC Analog,Nona Balk,31718,-115.3,65.99,8.99,New Brunswick,Telephones and Communication,0.6
Regeneration Desk Collection,Patrick Jones,32070,-185.34,1.76,4.86,New Brunswick,Office Furnishings,0.41
"Linden® 12"" Wall Clock With Oak Frame",Nathan Mautz,34661,-175.47,33.98,19.99,New Brunswick,Office Furnishings,0.55
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Patrick Jones,34754,235.51,37.94,5.08,New Brunswick,Paper,0.38
Xerox 1993,Erin Mull,35392,-50.2,6.48,9.68,New Brunswick,Paper,0.36
Magna Visual Magnetic Picture Hangers,Nathan Mautz,36103,-28.85,4.82,5.72,New Brunswick,Office Furnishings,0.47
Accessory31,Nathan Mautz,36103,701.66,35.99,0.99,New Brunswick,Telephones and Communication,0.35
Astroparche® Fine Business Paper,Nathan Mautz,37157,-71.09,5.28,5.06,New Brunswick,Paper,0.37
Xerox 1981,Nathan Mautz,38176,-79.08,5.28,5.57,New Brunswick,Paper,0.4
Dixon Ticonderoga Core-Lock Colored Pencils,Nathan Mautz,38176,74.75,9.11,2.25,New Brunswick,Pens & Art Supplies,0.52
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Ionia McGrath,38531,11.96,4.2,2.26,New Brunswick,Paper,0.36
Avery Heavy-Duty EZD ™ Binder With Locking Rings,Patrick Jones,40354,12.55,5.58,2.99,New Brunswick,Binders and Binder Accessories,0.37
Bush Advantage Collection® Round Conference Table,Patrick Jones,40354,-93.16,212.6,52.2,New Brunswick,Tables,0.64
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Erin Mull,40832,122.78,20.24,6.67,New Brunswick,Office Furnishings,0.49
Accessory36,Patrick Jones,41632,-238.16,55.99,5,New Brunswick,Telephones and Communication,0.83
Keytronic 105-Key Spanish Keyboard,Patrick Gardner,41825,286.01,73.98,4,New Brunswick,Computer Peripherals,0.77
