Panasonic KX-P2130 Dot Matrix Printer,Duane Benoit,54181,67.36,213.45,14.7,Ontario,Office Machines,0.59
Laminate Occasional Tables,Amy Cox,54243,-634.73,154.13,69,Ontario,Tables,0.68
GBC DocuBind 200 Manual Binding Machine,Maureen Fritzler,54407,3857.57,420.98,19.99,Ontario,Binders and Binder Accessories,0.35
Anderson Hickey Conga Table Tops & Accessories,Benjamin Patterson,55394,11.65,15.23,27.75,Ontario,Tables,0.76
"Iceberg OfficeWorks 42"" Round Tables",Katrina Willman,56003,-364.87,150.98,16.01,Ontario,Tables,0.7
Boston KS Multi-Size Manual Pencil Sharpener,Hallie Redmond,56128,-49.66,22.99,8.99,Ontario,Pens & Art Supplies,0.57
Hon 61000 Series Interactive Training Tables,Hallie Redmond,56128,33.99,44.43,46.59,Ontario,Tables,0.67
Hoover Portapower™ Portable Vacuum,Steven Roelle,56384,-2172.14,4.48,49,Ontario,Appliances,0.6
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Steven Roelle,56384,-528.65,218.75,69.64,Ontario,Tables,0.77
i2000,Duane Benoit,56646,1059.08,125.99,2.5,Ontario,Telephones and Communication,0.6
"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Ken Brennan,56967,311.58,83.1,6.13,Ontario,Computer Peripherals,0.45
Avery 496,Amy Cox,57479,54.78,3.75,0.5,Ontario,Labels,0.37
"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Pete Takahito,57699,752.96,40.98,1.99,Ontario,Computer Peripherals,0.44
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Pete Takahito,57699,485.02,60.98,19.99,Ontario,Envelopes,0.38
Eldon® Wave Desk Accessories,Pete Takahito,57699,-72.23,2.08,5.33,Ontario,Office Furnishings,0.43
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Kristen Hastings,58690,-1068.01,218.75,69.64,Ontario,Tables,0.77
Global Leather Executive Chair,Kristen Hastings,58784,2372.08,350.99,39,Ontario,Chairs & Chairmats,0.55
"AT&T Black Trimline Phone, Model 210",Kristen Hastings,58784,-67.38,15.99,9.4,Ontario,Office Machines,0.49
Hon Valutask™ Swivel Chairs,Katrina Willman,59428,-728.18,100.98,45,Ontario,Chairs & Chairmats,0.69
