Belkin MediaBoard 104- Keyboard,Allen Armold,22850,-103.23,27.48,4,Yukon,Computer Peripherals,0.75
Ibico Hi-Tech Manual Binding System,Juliana Krohn,22912,4141.8,304.99,19.99,Yukon,Binders and Binder Accessories,0.4
Xerox 1949,Giulietta Dortch,22913,-41.6,4.98,4.72,Yukon,Paper,0.36
Bretford CR4500 Series Slim Rectangular Table,Giulietta Dortch,22913,1715.9,348.21,40.19,Yukon,Tables,0.62
Accessory41,Giulietta Dortch,22913,624.98,35.99,5.99,Yukon,Telephones and Communication,0.38
Harmony HEPA Quiet Air Purifiers,Adam Hart,22914,-71.05,11.7,6.96,Yukon,Appliances,0.5
Smead Adjustable Mobile File Trolley with Lockable Top,Nicole Brennan,23042,1947.67,419.19,19.99,Yukon,Storage & Organization,0.58
Sharp AL-1530CS Digital Copier,Darren Budd,23168,-1312.84,499.99,24.49,Yukon,Copiers and Fax,0.36
Bretford CR8500 Series Meeting Room Furniture,Darren Budd,23235,2.45,2.88,0.5,Yukon,Tables,0.71
Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Bradley Drucker,23238,-44.52,115.99,56.14,Yukon,Office Machines,0.4
3M Office Air Cleaner,Adam Hart,23297,79.52,25.98,5.37,Yukon,Appliances,0.5
"Dual Level, Single-Width Filing Carts",Adam Hart,23297,1547.78,155.06,7.07,Yukon,Storage & Organization,0.59
"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Adam Hart,23301,-27.13,5.98,3.85,Yukon,Computer Peripherals,0.68
Xerox 1992,Adam Hart,23301,-10.58,5.98,5.2,Yukon,Paper,0.36
Bell Sonecor JB700 Caller ID,Maris LaWare,23329,-46.9,7.99,5.03,Yukon,Telephones and Communication,0.6
SC7868i,Maris LaWare,23329,1235.15,125.99,8.99,Yukon,Telephones and Communication,0.55
Ultra Door Pull Handle,Tim Taslimi,23366,-3.78,10.52,7.94,Yukon,Office Furnishings,0.52
Desktop 3-Pocket Hot File®,Tim Taslimi,23366,-69.89,54.1,19.99,Yukon,Storage & Organization,0.59
"80 Minute CD-R Spindle, 100/Pack - Staples",Janet Martin,23395,376.47,39.48,1.99,Yukon,Computer Peripherals,0.54
Newell 342,Julia Barnett,23488,-73.19,3.28,3.97,Yukon,Pens & Art Supplies,0.56
Avery 52,Adam Hart,23555,42.16,3.69,0.5,Yukon,Labels,0.38
V 3600 Series,Adam Hart,23555,-254.78,65.99,8.99,Yukon,Telephones and Communication,0.58
Vinyl Sectional Post Binders,Christy Brittain,23617,63.61,37.7,2.99,Yukon,Binders and Binder Accessories,0.35
Newell 309,Sara Luxemburg,23652,47.14,11.55,2.36,Yukon,Pens & Art Supplies,0.55
