"Super Bands, 12/Pack",Claire Good,10981,-94.95,1.86,2.58,Alberta,Rubber Bands,0.82
StarTAC ST7868,Claire Good,10981,951.68,125.99,8.99,Alberta,Telephones and Communication,0.55
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Alejandro Ballentine,12707,768.34,105.98,13.99,Alberta,Office Furnishings,0.65
"Executive Impressions 14""",Sibella Parks,13799,2.63,22.23,5.08,Alberta,Office Furnishings,0.41
Avery 493,Alex Russell,13959,112.06,4.91,0.5,Alberta,Labels,0.36
EcoTones® Memo Sheets,Alex Russell,13959,16.79,4,1.3,Alberta,Paper,0.37
Bevis 36 x 72 Conference Tables,Tom Boeckenhauer,14016,-284.68,124.49,51.94,Alberta,Tables,0.63
Accessory41,Becky Pak,14563,298.47,35.99,5.99,Alberta,Telephones and Communication,0.38
Acco Keyboard-In-A-Box®,Sibella Parks,15428,-6.34,29.1,4,Alberta,Computer Peripherals,0.78
LX 677,Sibella Parks,15428,-186.67,110.99,8.99,Alberta,Telephones and Communication,0.57
Avery 479,Alex Russell,16772,32.81,2.61,0.5,Alberta,Labels,0.39
Canon PC940 Copier,Clytie Kelty,17573,8965.83,449.99,49,Alberta,Copiers and Fax,0.38
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Trudy Bell,18119,-99.25,8.74,8.29,Alberta,Envelopes,0.38
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Alyssa Crouse,18368,-65.15,70.97,3.5,Alberta,Appliances,0.59
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Alyssa Crouse,18368,517.33,37.94,5.08,Alberta,Paper,0.38
Lexmark 4227 Plus Dot Matrix Printer,Alyssa Crouse,18368,-4852.53,2036.48,14.7,Alberta,Office Machines,0.55
Avery Reinforcements for Hole-Punch Pages,Sibella Parks,19424,-115.71,1.98,4.77,Alberta,Binders and Binder Accessories,0.4
Accessory35,Sibella Parks,19424,337.73,35.99,1.1,Alberta,Telephones and Communication,0.55
Acme® Preferred Stainless Steel Scissors,Cassandra Brandow,19425,-31.67,5.68,3.6,Alberta,"Scissors, Rulers and Trimmers",0.56
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Alex Russell,19812,-163.2,550.98,45.7,Alberta,Tables,0.71
"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Alyssa Crouse,21510,98.28,22.24,1.99,Alberta,Computer Peripherals,0.43
StarTAC 7760,Adrian Barton,21763,165.5,65.99,3.99,Alberta,Telephones and Communication,0.59
Avery Hanging File Binders,Catherine Glotzbach,22212,26.89,5.98,1.49,Alberta,Binders and Binder Accessories,0.39
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Adam Shillingsburg,23046,93.33,8.95,2.01,Alberta,Paper,0.39
Soundgear TeleForum DX Desktop Conference Phone,Alex Russell,23172,147.6,96.45,13.99,Alberta,Office Machines,0.38
Newell 320,Catherine Glotzbach,23585,4.59,4.28,1.6,Alberta,Pens & Art Supplies,0.58
Staples 4 Outlet Surge Protector,Alyssa Crouse,23906,-11.88,8.67,3.5,Alberta,Appliances,0.58
Peel & Stick Add-On Corner Pockets,Becky Pak,24583,-85.27,2.16,6.05,Alberta,Binders and Binder Accessories,0.37
StarTAC 7797,Sibella Parks,25191,1303.92,115.99,2.5,Alberta,Telephones and Communication,0.55
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Alyssa Crouse,25603,122.11,35.89,14.72,Alberta,Envelopes,0.4
Epson LQ-870 Dot Matrix Printer,Brooke Gillingham,25861,7080.99,535.64,14.7,Alberta,Office Machines,0.59
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Tom Boeckenhauer,26979,147.2,7.98,1.25,Alberta,Paper,0.35
I888 World Phone,Tom Boeckenhauer,26979,1174.38,155.99,8.08,Alberta,Telephones and Communication,0.6
"Seth Thomas 14"" Putty-Colored Wall Clock",Jenna Caffey,27746,-42.73,29.34,7.87,Alberta,Office Furnishings,0.54
Wirebound Voice Message Log Book,Jenna Caffey,27746,71.65,4.76,0.88,Alberta,Paper,0.39
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Rose O'Brian,27844,-9.69,5.8,5.59,Alberta,Binders and Binder Accessories,0.4
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Claire Good,28097,-1413.18,55.5,52.2,Alberta,Office Furnishings,0.72
Xerox 188,Brooke Gillingham,28262,40.03,11.34,5.01,Alberta,Paper,0.36
Accessory34,Trudy Bell,28519,-337.66,85.99,0.99,Alberta,Telephones and Communication,0.55
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Valerie Takahito,29058,7132.18,880.98,44.55,Alberta,Bookcases,0.62
GBC Standard Therm-A-Bind Covers,Rick Wilson,29187,-24.18,24.92,12.98,Alberta,Binders and Binder Accessories,0.39
Peel & Stick Add-On Corner Pockets,Rick Wilson,29187,-37.79,2.16,6.05,Alberta,Binders and Binder Accessories,0.37
"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Rick Wilson,29187,12606.81,808.49,55.3,Alberta,Office Machines,0.4
Xerox 217,Rick Wilson,29187,-43.26,6.48,8.19,Alberta,Paper,0.37
Fiskars® Softgrip Scissors,Rick Wilson,29187,51.17,10.98,3.37,Alberta,"Scissors, Rulers and Trimmers",0.57
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Becky Pak,29317,1774.53,200.98,23.76,Alberta,Chairs & Chairmats,0.58
Okidata ML591 Wide Format Dot Matrix Printer,Becky Pak,29317,3055.72,810.98,16.06,Alberta,Office Machines,0.56
Sterling Rubber Bands by Alliance,Becky Pak,29317,-14.54,4.71,0.7,Alberta,Rubber Bands,0.85
Canon PC940 Copier,Adam Shillingsburg,29988,287.5,449.99,49,Alberta,Copiers and Fax,0.38
"Dixon My First Ticonderoga Pencil, #2",Catherine Glotzbach,30051,-1.57,5.85,2.27,Alberta,Pens & Art Supplies,0.56
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Sibella Parks,30211,38.43,7.4,1.71,Alberta,Paper,0.4
Xerox 193,Tom Boeckenhauer,30401,-57.37,5.98,5.15,Alberta,Paper,0.36
Avery Hi-Liter® Fluorescent Desk Style Markers,Claire Good,30757,2.2,3.38,0.85,Alberta,Pens & Art Supplies,0.48
"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Claire Good,30757,-183.75,11.66,7.95,Alberta,Pens & Art Supplies,0.58
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Frank Olsen,31237,225.26,42.8,2.99,Alberta,Binders and Binder Accessories,0.36
T61,Brooke Gillingham,32192,-171.17,45.99,2.5,Alberta,Telephones and Communication,0.56
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Frank Olsen,33568,-181.87,55.5,52.2,Alberta,Office Furnishings,0.72
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Frank Olsen,33568,7.35,15.51,5.8,Alberta,Storage & Organization,0.6
Xerox 213,Brooke Gillingham,33634,-151.92,6.48,7.86,Alberta,Paper,0.37
Xerox 1988,Catherine Glotzbach,33925,-95.05,30.98,19.99,Alberta,Paper,0.4
Xerox 1892,Sonia Cooley,34338,265.09,38.76,13.26,Alberta,Paper,0.36
"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Frank Olsen,34374,37.41,8.33,1.99,Alberta,Computer Peripherals,0.52
i1000plus,Valerie Takahito,34565,1316.79,125.99,4.2,Alberta,Telephones and Communication,0.57
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Catherine Glotzbach,34948,-403.74,68.81,60,Alberta,Appliances,0.41
Hon 4-Shelf Metal Bookcases,Rick Wilson,35652,226.63,100.98,26.22,Alberta,Bookcases,0.6
Newell 35,Alex Russell,36038,-89.06,3.28,5,Alberta,Pens & Art Supplies,0.56
Canon MP41DH Printing Calculator,Brooke Gillingham,36934,17.4,150.98,13.99,Alberta,Office Machines,0.38
"Wirebound Message Book, 4 per Page",Brooke Gillingham,36934,-5.16,5.43,0.95,Alberta,Paper,0.36
"Bevis Round Conference Table Top, X-Base",Brooke Gillingham,36934,871.97,179.29,29.21,Alberta,Tables,0.74
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Rick Wilson,37440,629.4,208.16,68.02,Alberta,Appliances,0.58
StarTAC 3000,Adam Shillingsburg,37542,210,125.99,7.69,Alberta,Telephones and Communication,0.59
GBC VeloBinder Strips,Erica Hackney,38146,-82.95,7.68,6.16,Alberta,Binders and Binder Accessories,0.35
Avery 493,Sibella Parks,38178,71.6,4.91,0.5,Alberta,Labels,0.36
"Master Giant Foot® Doorstop, Safety Yellow",Tom Boeckenhauer,38279,-10.73,7.59,4,Alberta,Office Furnishings,0.42
Newell 35,Trudy Bell,38787,-77.93,3.28,5,Alberta,Pens & Art Supplies,0.56
KI Conference Tables,Alyssa Crouse,38791,-1565.89,70.89,89.3,Alberta,Tables,0.69
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Valerie Takahito,38817,-18.03,4.98,4.62,Alberta,Computer Peripherals,0.64
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Trudy Bell,38887,28.46,14.45,7.17,Alberta,Binders and Binder Accessories,0.38
DIXON Ticonderoga® Erasable Checking Pencils,Trudy Bell,38887,25.05,5.58,1.99,Alberta,Pens & Art Supplies,0.46
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Alyssa Crouse,38914,-14.27,10.64,5.16,Alberta,Office Furnishings,0.57
Hunt Boston® Vacuum Mount KS Pencil Sharpener,Adam Shillingsburg,39072,144.69,34.99,7.73,Alberta,Pens & Art Supplies,0.59
Avery 504,Valerie Takahito,39652,1.17,2.88,0.5,Alberta,Labels,0.36
T28 WORLD,Valerie Takahito,39652,-773.34,195.99,8.99,Alberta,Telephones and Communication,0.6
Canon P1-DHIII Palm Printing Calculator,Adam Shillingsburg,39750,-35.88,17.98,8.51,Alberta,Office Machines,0.4
Storex DuraTech Recycled Plastic Frosted Binders,Adam Shillingsburg,40006,-105.55,4.24,5.41,Alberta,Binders and Binder Accessories,0.35
Newell 338,Adam Shillingsburg,40006,20.26,2.94,0.7,Alberta,Pens & Art Supplies,0.58
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Cassandra Brandow,40770,-11.66,11.33,6.12,Alberta,Appliances,0.42
"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Jenna Caffey,40933,-103.96,2.52,4.28,Alberta,Pens & Art Supplies,0.44
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Catherine Glotzbach,42370,-105.83,3.81,4.83,Alberta,Binders and Binder Accessories,0.4
Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Becky Pak,42436,3612.58,400.97,48.26,Alberta,Office Machines,0.36
Iris Project Case,Sonia Cooley,42855,-71.12,7.98,6.5,Alberta,Storage & Organization,0.59
"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Tom Boeckenhauer,43686,284.84,83.1,6.13,Alberta,Computer Peripherals,0.45
StarTAC 7797,Alex Russell,44295,1464.87,115.99,2.5,Alberta,Telephones and Communication,0.55
