2160i,Jason Fortune,39492,1332.44,200.99,4.2,Alberta,Telephones and Communication,0.59
Staples #10 Colored Envelopes,Grant Donatelli,46212,72.28,7.78,2.5,Alberta,Envelopes,0.38
"Seth Thomas 14"" Putty-Colored Wall Clock",Mick Brown,46437,385.37,29.34,7.87,Alberta,Office Furnishings,0.54
"Global Leather Task Chair, Black",Frank Hawley,47360,-514.18,89.99,42,Alberta,Chairs & Chairmats,0.66
Lock-Up Easel 'Spel-Binder',Harry Greene,52706,480.53,28.53,1.49,Alberta,Binders and Binder Accessories,0.38
Panasonic KX-P1131 Dot Matrix Printer,Harry Greene,54279,1977.69,264.98,17.86,Alberta,Office Machines,0.58
Bush Mission Pointe Library,Mick Brown,55558,-323.18,150.98,66.27,Alberta,Bookcases,0.65
"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Mick Brown,55558,22.25,17.07,8.13,Alberta,Envelopes,0.38
"Executive Impressions 14""",Frank Hawley,56550,343.05,22.23,5.08,Alberta,Office Furnishings,0.41
Talkabout T8367,Frank Hawley,56550,-159.24,65.99,8.99,Alberta,Telephones and Communication,0.56
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Grant Donatelli,56581,580.43,105.98,13.99,Alberta,Office Furnishings,0.65
Park Ridge™ Embossed Executive Business Envelopes,Christopher Conant,57152,109.19,15.57,1.39,Alberta,Envelopes,0.38
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Ruben Dartt,57216,-545.82,280.98,57,Alberta,Chairs & Chairmats,0.78
"Sanford Uni-Blazer™ View Highlighters, Chisel Tip, Yellow",Ruben Dartt,57216,4.48,2.2,1.2,Alberta,Pens & Art Supplies,0.41
"Avery Flip-Chart Easel Binder, Black",Andy Yotov,57281,-111.33,22.38,15.1,Alberta,Binders and Binder Accessories,0.38
"Bush Westfield Collection Bookcases, Fully Assembled",Andy Yotov,57281,-220.84,100.98,35.84,Alberta,Bookcases,0.62
"Bush Westfield Collection Bookcases, Fully Assembled",Andrew Roberts,57827,-111.4,100.98,35.84,Alberta,Bookcases,0.62
Xerox 1952,Andrew Roberts,57827,-77.03,4.98,5.49,Alberta,Paper,0.38
Accessory35,Tony Sayre,58949,548.44,35.99,1.1,Alberta,Telephones and Communication,0.55
Xerox 1981,Nicole Brennan,1222,-121.91,5.28,5.57,Alberta,Paper,0.4
"ACCOHIDE® 3-Ring Binder, Blue, 1""",Jessica Myrick,5767,-95.06,4.13,5.04,Alberta,Binders and Binder Accessories,0.38
"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Jessica Myrick,5767,756.1,82.99,5.5,Alberta,Computer Peripherals,0.44
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jessica Myrick,8961,-1291.39,100.8,60,Alberta,Tables,0.59
Newell 336,Nicole Brennan,11712,0.37,4.28,0.94,Alberta,Pens & Art Supplies,0.56
"Global Stack Chair without Arms, Black",Jason Fortune,14883,-211.58,25.98,14.36,Alberta,Chairs & Chairmats,0.6
i2000,Jason Fortune,14883,1557.64,125.99,2.5,Alberta,Telephones and Communication,0.6
Self-Adhesive Ring Binder Labels,Harry Greene,20193,-121.59,3.52,6.83,Alberta,Binders and Binder Accessories,0.38
Avery 474,Frank Hawley,36772,0.88,2.88,0.99,Alberta,Labels,0.36
"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Frank Hawley,36772,2713.95,808.49,55.3,Alberta,Office Machines,0.4
2160i,Jason Fortune,39492,1332.44,200.99,4.2,Alberta,Telephones and Communication,0.59
Staples #10 Colored Envelopes,Grant Donatelli,46212,72.28,7.78,2.5,Alberta,Envelopes,0.38
"Seth Thomas 14"" Putty-Colored Wall Clock",Mick Brown,46437,385.37,29.34,7.87,Alberta,Office Furnishings,0.54
"Global Leather Task Chair, Black",Frank Hawley,47360,-514.18,89.99,42,Alberta,Chairs & Chairmats,0.66
Lock-Up Easel 'Spel-Binder',Harry Greene,52706,480.53,28.53,1.49,Alberta,Binders and Binder Accessories,0.38
Panasonic KX-P1131 Dot Matrix Printer,Harry Greene,54279,1977.69,264.98,17.86,Alberta,Office Machines,0.58
Bush Mission Pointe Library,Mick Brown,55558,-323.18,150.98,66.27,Alberta,Bookcases,0.65
"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Mick Brown,55558,22.25,17.07,8.13,Alberta,Envelopes,0.38
"Executive Impressions 14""",Frank Hawley,56550,343.05,22.23,5.08,Alberta,Office Furnishings,0.41
Talkabout T8367,Frank Hawley,56550,-159.24,65.99,8.99,Alberta,Telephones and Communication,0.56
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Grant Donatelli,56581,580.43,105.98,13.99,Alberta,Office Furnishings,0.65
Novimex Fabric Task Chair,Nicole Brennan,33222,-626.08,60.98,30,British Columbia,Chairs & Chairmats,0.7
Newell 335,Nicole Brennan,33222,28.89,2.88,0.7,British Columbia,Pens & Art Supplies,0.56
Hoover Portapower™ Portable Vacuum,Jay Fine,33317,-1605.73,4.48,49,British Columbia,Appliances,0.6
Peel & Stick Add-On Corner Pockets,Jay Fine,33317,-90.59,2.16,6.05,British Columbia,Binders and Binder Accessories,0.37
Filing/Storage Totes and Swivel Casters,Jay Fine,33317,-36.9,9.71,9.45,British Columbia,Storage & Organization,0.6
Accessory2,Jay Fine,33317,10.98,55.99,1.25,British Columbia,Telephones and Communication,0.55
"Bush Westfield Collection Bookcases, Fully Assembled",Juliana Krohn,33445,-197.06,100.98,35.84,British Columbia,Bookcases,0.62
"Hon Metal Bookcases, Black",Juliana Krohn,33445,103.11,70.98,26.74,British Columbia,Bookcases,0.6
"Lesro Round Back Collection Coffee Table, End Table",Juliana Krohn,33445,-589.58,182.55,69,British Columbia,Tables,0.72
3M Organizer Strips,Yana Sorensen,33604,-56.3,5.4,7.78,British Columbia,Binders and Binder Accessories,0.37
Belkin MediaBoard 104- Keyboard,Bradley Drucker,33696,-101.41,27.48,4,British Columbia,Computer Peripherals,0.75
Avery 498,Adam Hart,33702,28.11,2.89,0.5,British Columbia,Labels,0.38
i1000,Benjamin Venier,33923,425.75,65.99,5.99,British Columbia,Telephones and Communication,0.58
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Ivan Liston,33924,1542,500.98,28.14,British Columbia,Office Machines,0.38
StarTAC 7760,Sara Luxemburg,33987,270.6,65.99,3.99,British Columbia,Telephones and Communication,0.59
"Eldon® 400 Class™ Desk Accessories, Black Carbon",Tom Ashbrook,34243,-16.49,8.75,8.54,British Columbia,Office Furnishings,0.43
"Array® Parchment Paper, Assorted Colors",Tom Ashbrook,34243,-270.96,7.28,11.15,British Columbia,Paper,0.37
Belkin OmniView SE Rackmount Kit,Tom Ashbrook,34243,-1087.36,35.48,35,British Columbia,Storage & Organization,0.85
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Joni Wasserman,34279,7.55,349.45,60,British Columbia,Tables,
Sterling Rubber Bands by Alliance,Eric Murdock,34406,-3.23,4.71,0.7,British Columbia,Rubber Bands,0.85
V2397,Brad Thomas,34597,-258.85,125.99,2.5,British Columbia,Telephones and Communication,0.58
3M Polarizing Light Filter Sleeves,Victoria Pisteka,34980,100.77,18.65,3.77,British Columbia,Office Furnishings,0.39
Home/Office Personal File Carts,Victoria Pisteka,34980,120.02,34.76,5.49,British Columbia,Storage & Organization,0.6
Bionaire Personal Warm Mist Humidifier/Vaporizer,Victoria Pisteka,34980,148.34,46.89,5.1,British Columbia,Appliances,0.46
Computer Printout Paper with Letter-Trim Perforations,Corey Lock,35361,67.03,18.97,9.03,British Columbia,Paper,0.37
Southworth 25% Cotton Antique Laid Paper & Envelopes,Corey Lock,35361,-5.05,8.34,4.82,British Columbia,Paper,0.4
Magna Visual Magnetic Picture Hangers,Barry Pond,35587,-144.24,4.82,5.72,British Columbia,Office Furnishings,0.47
Newell 320,Chris McAfee,35780,-4.5,4.28,1.6,British Columbia,Pens & Art Supplies,0.58
"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Karen Carlisle,35814,154.02,29.18,8.55,British Columbia,Office Furnishings,0.42
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Bart Folk,35938,-448.25,280.98,57,British Columbia,Chairs & Chairmats,0.78
Project Tote Personal File,Bart Folk,35938,-226.62,14.03,9.37,British Columbia,Storage & Organization,0.56
Avery Hole Reinforcements,Barry Weirich,35968,-74.44,6.23,6.97,British Columbia,Binders and Binder Accessories,0.36
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Michael Stewart,36033,-54.01,4.98,4.62,British Columbia,Computer Peripherals,0.64
Economy Rollaway Files,Dave Poirier,36067,1499.94,165.2,19.99,British Columbia,Storage & Organization,0.59
Prismacolor Color Pencil Set,Aleksandra Gannaway,36131,120.18,19.84,4.1,British Columbia,Pens & Art Supplies,0.44
TimeportP7382,Bryan Spruell,36160,79.54,205.99,8.99,British Columbia,Telephones and Communication,0.56
"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Christy Brittain,36196,-38.44,4.98,4.32,British Columbia,Computer Peripherals,0.64
Hon Valutask™ Swivel Chairs,Christy Brittain,36356,-593.8,100.98,45,British Columbia,Chairs & Chairmats,0.69
Avery 510,Christy Brittain,36356,47.98,3.75,0.5,British Columbia,Labels,0.37
"Staples Vinyl Coated Paper Clips, 800/Box",Christy Brittain,36647,38.7,7.89,2.82,British Columbia,Rubber Bands,0.4
"*Staples* vLetter Openers, 2/Pack",Christy Brittain,36647,-21.91,3.68,1.32,British Columbia,"Scissors, Rulers and Trimmers",0.83
Filing/Storage Totes and Swivel Casters,Christy Brittain,36647,-119.77,9.71,9.45,British Columbia,Storage & Organization,0.6
US Robotics 56K V.92 External Faxmodem,Harold Dahlen,36737,-119.92,99.99,19.99,British Columbia,Computer Peripherals,0.52
Newell 351,Harold Dahlen,36737,-31.24,3.28,4.2,British Columbia,Pens & Art Supplies,0.56
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Bobby Trafton,36832,210.53,12.97,1.49,British Columbia,Binders and Binder Accessories,0.35
Fuji Slim Jewel Case CD-R,Bobby Trafton,36832,-25.65,2.12,1.99,British Columbia,Computer Peripherals,0.55
Fellowes PB300 Plastic Comb Binding Machine,Karen Carlisle,36836,6919.87,387.99,19.99,British Columbia,Binders and Binder Accessories,0.38
SAFCO Arco Folding Chair,Speros Goranitis,36867,1167.38,276.2,24.49,British Columbia,Chairs & Chairmats,
Newell 346,Speros Goranitis,36867,2.81,2.88,0.7,British Columbia,Pens & Art Supplies,0.56
"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Grant Thornton,37250,128.11,35.94,6.66,British Columbia,Envelopes,0.4
