"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Dennis Bolton,57986,-105.33,14.81,13.32,Manitoba,Appliances,0.43
"Companion Letter/Legal File, Black",Mary O'Rourke,58310,1.98,37.76,12.9,Manitoba,Storage & Organization,0.57
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Joel Jenkins,58725,-134.97,8.74,8.29,Manitoba,Envelopes,0.38
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Meg O'Connel,902,359.83,207.48,0.99,Manitoba,Appliances,0.55
Belkin 8 Outlet Surge Protector,Hallie Redmond,2147,92.81,40.98,5.33,Manitoba,Appliances,0.57
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Liz Thompson,2306,-46.35,7.45,6.28,Manitoba,Binders and Binder Accessories,0.4
Microsoft Internet Keyboard,Robert Waldorf,2823,-135.98,20.97,6.5,Manitoba,Computer Peripherals,0.78
Tennsco Double-Tier Lockers,Robert Waldorf,2823,299.88,225.02,28.66,Manitoba,Storage & Organization,0.72
Epson C82 Color Inkjet Printer,Helen Andreada,3110,377.81,119.99,14,Manitoba,Office Machines,0.36
Xerox 212,Julia Dunbar,3463,-212.51,6.48,8.4,Manitoba,Paper,0.37
Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Christine Sundaresam,4034,-1183.69,79.52,48.2,Manitoba,Office Furnishings,0.74
Bevis Rectangular Conference Tables,Christine Sundaresam,4034,-194.97,145.98,51.92,Manitoba,Tables,0.69
Xerox 213,Bruce Stewart,4037,-101.85,6.48,7.86,Manitoba,Paper,0.37
Binding Machine Supplies,Julia Dunbar,5538,415.85,29.17,6.27,Manitoba,Binders and Binder Accessories,0.37
BPI Conference Tables,Julia Dunbar,5538,-668.19,146.05,80.2,Manitoba,Tables,0.71
8290,Julia Dunbar,5538,-492.77,125.99,5.63,Manitoba,Telephones and Communication,0.6
"Seth Thomas 12"" Clock w/ Goldtone Case",Guy Thornton,5863,207.18,22.98,7.58,Manitoba,Office Furnishings,0.51
"Hon Metal Bookcases, Black",Helen Andreada,7175,-86.99,70.98,26.74,Manitoba,Bookcases,0.6
Brown Kraft Recycled Envelopes,Mary Zewe,7364,-48.57,16.98,12.39,Manitoba,Envelopes,0.35
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Meg O'Connel,7878,-1508.46,81.94,55.81,Manitoba,Bookcases,0.6
"DAX Cubicle Frames, 8-1/2 x 11",Meg O'Connel,7878,13.29,8.57,3.44,Manitoba,Office Furnishings,0.49
"Advantus Push Pins, Aluminum Head",Meg O'Connel,7878,-28.29,5.81,3.37,Manitoba,Rubber Bands,0.54
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Meg O'Connel,8551,-69.87,7.45,6.28,Manitoba,Binders and Binder Accessories,0.4
Xerox 213,Meg O'Connel,8551,-135.74,6.48,7.86,Manitoba,Paper,0.37
Nu-Dell Executive Frame,Ken Lonsdale,8834,-6.96,12.64,4.98,Manitoba,Office Furnishings,0.48
GBC Linen Binding Covers,Ken Lonsdale,9155,54.63,30.98,11.63,Manitoba,Binders and Binder Accessories,0.37
Avery® Durable Slant Ring Binders With Label Holder,Christine Sundaresam,9668,-12.72,4.18,2.99,Manitoba,Binders and Binder Accessories,0.37
"Seth Thomas 12"" Clock w/ Goldtone Case",Maria Bertelson,10242,119.25,22.98,7.58,Manitoba,Office Furnishings,0.51
"Micro Innovations Micro 3000 Keyboard, Black",Ken Lonsdale,12292,-127.23,26.31,5.89,Manitoba,Computer Peripherals,0.75
Surelock™ Post Binders,Bruce Stewart,14503,157.89,30.56,2.99,Manitoba,Binders and Binder Accessories,0.35
