Avery 501,Alan Hwang,21703,-1.08,3.69,0.5,New Brunswick,Labels,0.38
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Alan Hwang,21703,3.14,92.23,39.61,New Brunswick,Office Furnishings,0.67
5165,Alan Hwang,21703,80.76,175.99,4.99,New Brunswick,Telephones and Communication,0.59
Euro Pro Shark Stick Mini Vacuum,Liz MacKendrick,21731,-750.82,60.98,49,New Brunswick,Appliances,0.59
12 Colored Short Pencils,Lynn Smith,21799,-53.35,2.6,2.4,New Brunswick,Pens & Art Supplies,0.58
Hon GuestStacker Chair,Lynn Smith,21985,-132.74,226.67,28.16,New Brunswick,Chairs & Chairmats,0.59
"Tennsco Lockers, Gray",Lynn Smith,21985,-2175.09,20.98,53.03,New Brunswick,Storage & Organization,0.78
"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Tracy Collins,22210,385.63,29.14,4.86,New Brunswick,Paper,0.38
Bevis Steel Folding Chairs,Lynn Smith,22628,-1111.45,95.95,74.35,New Brunswick,Chairs & Chairmats,0.57
Okidata ML591 Wide Format Dot Matrix Printer,Liz MacKendrick,23106,8612.11,810.98,16.06,New Brunswick,Office Machines,0.56
"#10 White Business Envelopes,4 1/8 x 9 1/2",Jocasta Rupert,23360,261.29,15.67,1.39,New Brunswick,Envelopes,0.38
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Nora Price,23809,15.69,12.97,1.49,New Brunswick,Binders and Binder Accessories,0.35
Imation DVD-RAM discs,Jim Epp,24870,600.72,35.41,1.99,New Brunswick,Computer Peripherals,0.43
Letter Size Cart,Jim Epp,24870,1663.35,142.86,19.99,New Brunswick,Storage & Organization,0.56
LX 788,James Galang,25793,520,155.99,8.99,New Brunswick,Telephones and Communication,0.58
Canon PC1080F Personal Copier,Muhammed Yedwab,26629,5903.09,599.99,24.49,New Brunswick,Copiers and Fax,0.5
Newell 318,Muhammed Yedwab,26629,-8.16,2.78,1.25,New Brunswick,Pens & Art Supplies,0.59
Hoover® Commercial Lightweight Upright Vacuum,Muhammed Yedwab,27875,-190.3,3.48,49,New Brunswick,Appliances,0.59
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Anemone Ratner,27879,299.35,15.74,1.39,New Brunswick,Envelopes,0.4
"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Anemone Ratner,27879,-24.93,9.65,6.22,New Brunswick,Office Furnishings,0.55
2180,Georgia Rosenberg,28198,2446.5,175.99,8.99,New Brunswick,Telephones and Communication,0.57
GBC DocuBind TL200 Manual Binding Machine,Jim Epp,28583,2431.6,223.98,15.01,New Brunswick,Binders and Binder Accessories,0.38
Avery Printable Repositionable Plastic Tabs,Nora Price,28738,-14.47,8.6,6.19,New Brunswick,Binders and Binder Accessories,0.38
Economy Rollaway Files,Nora Price,28738,34.85,165.2,19.99,New Brunswick,Storage & Organization,0.59
