"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Valerie Takahito,29058,7132.18,880.98,44.55,Alberta,Bookcases,0.62
GBC Standard Therm-A-Bind Covers,Rick Wilson,29187,-24.18,24.92,12.98,Alberta,Binders and Binder Accessories,0.39
Peel & Stick Add-On Corner Pockets,Rick Wilson,29187,-37.79,2.16,6.05,Alberta,Binders and Binder Accessories,0.37
"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Rick Wilson,29187,12606.81,808.49,55.3,Alberta,Office Machines,0.4
Xerox 217,Rick Wilson,29187,-43.26,6.48,8.19,Alberta,Paper,0.37
Fiskars® Softgrip Scissors,Rick Wilson,29187,51.17,10.98,3.37,Alberta,"Scissors, Rulers and Trimmers",0.57
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Becky Pak,29317,1774.53,200.98,23.76,Alberta,Chairs & Chairmats,0.58
Okidata ML591 Wide Format Dot Matrix Printer,Becky Pak,29317,3055.72,810.98,16.06,Alberta,Office Machines,0.56
Sterling Rubber Bands by Alliance,Becky Pak,29317,-14.54,4.71,0.7,Alberta,Rubber Bands,0.85
Canon PC940 Copier,Adam Shillingsburg,29988,287.5,449.99,49,Alberta,Copiers and Fax,0.38
"Dixon My First Ticonderoga Pencil, #2",Catherine Glotzbach,30051,-1.57,5.85,2.27,Alberta,Pens & Art Supplies,0.56
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Sibella Parks,30211,38.43,7.4,1.71,Alberta,Paper,0.4
Xerox 193,Tom Boeckenhauer,30401,-57.37,5.98,5.15,Alberta,Paper,0.36
Avery Hi-Liter® Fluorescent Desk Style Markers,Claire Good,30757,2.2,3.38,0.85,Alberta,Pens & Art Supplies,0.48
"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Claire Good,30757,-183.75,11.66,7.95,Alberta,Pens & Art Supplies,0.58
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Frank Olsen,31237,225.26,42.8,2.99,Alberta,Binders and Binder Accessories,0.36
T61,Brooke Gillingham,32192,-171.17,45.99,2.5,Alberta,Telephones and Communication,0.56
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Frank Olsen,33568,-181.87,55.5,52.2,Alberta,Office Furnishings,0.72
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Frank Olsen,33568,7.35,15.51,5.8,Alberta,Storage & Organization,0.6
Xerox 213,Brooke Gillingham,33634,-151.92,6.48,7.86,Alberta,Paper,0.37
Xerox 1988,Catherine Glotzbach,33925,-95.05,30.98,19.99,Alberta,Paper,0.4
Xerox 1892,Sonia Cooley,34338,265.09,38.76,13.26,Alberta,Paper,0.36
"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Frank Olsen,34374,37.41,8.33,1.99,Alberta,Computer Peripherals,0.52
i1000plus,Valerie Takahito,34565,1316.79,125.99,4.2,Alberta,Telephones and Communication,0.57
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Catherine Glotzbach,34948,-403.74,68.81,60,Alberta,Appliances,0.41
Hon 4-Shelf Metal Bookcases,Rick Wilson,35652,226.63,100.98,26.22,Alberta,Bookcases,0.6
Newell 35,Alex Russell,36038,-89.06,3.28,5,Alberta,Pens & Art Supplies,0.56
Canon MP41DH Printing Calculator,Brooke Gillingham,36934,17.4,150.98,13.99,Alberta,Office Machines,0.38
"Wirebound Message Book, 4 per Page",Brooke Gillingham,36934,-5.16,5.43,0.95,Alberta,Paper,0.36
"Bevis Round Conference Table Top, X-Base",Brooke Gillingham,36934,871.97,179.29,29.21,Alberta,Tables,0.74
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Rick Wilson,37440,629.4,208.16,68.02,Alberta,Appliances,0.58
StarTAC 3000,Adam Shillingsburg,37542,210,125.99,7.69,Alberta,Telephones and Communication,0.59
GBC VeloBinder Strips,Erica Hackney,38146,-82.95,7.68,6.16,Alberta,Binders and Binder Accessories,0.35
Avery 493,Sibella Parks,38178,71.6,4.91,0.5,Alberta,Labels,0.36
"Master Giant Foot® Doorstop, Safety Yellow",Tom Boeckenhauer,38279,-10.73,7.59,4,Alberta,Office Furnishings,0.42
Newell 35,Trudy Bell,38787,-77.93,3.28,5,Alberta,Pens & Art Supplies,0.56
KI Conference Tables,Alyssa Crouse,38791,-1565.89,70.89,89.3,Alberta,Tables,0.69
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Valerie Takahito,38817,-18.03,4.98,4.62,Alberta,Computer Peripherals,0.64
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Trudy Bell,38887,28.46,14.45,7.17,Alberta,Binders and Binder Accessories,0.38
DIXON Ticonderoga® Erasable Checking Pencils,Trudy Bell,38887,25.05,5.58,1.99,Alberta,Pens & Art Supplies,0.46
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Alyssa Crouse,38914,-14.27,10.64,5.16,Alberta,Office Furnishings,0.57
