"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Tracy Hopkins,54534,-30.04,7.35,5.96,British Columbia,Paper,0.38
252,Brendan Murry,54564,322.51,65.99,5.92,British Columbia,Telephones and Communication,0.55
Newell 333,Tom Ashbrook,54692,-3.67,2.78,0.97,British Columbia,Pens & Art Supplies,0.59
5185,Tom Ashbrook,54692,249.1,115.99,8.99,British Columbia,Telephones and Communication,0.58
Xerox 1885,Bradley Drucker,54727,605.92,48.04,7.23,British Columbia,Paper,0.37
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Doug O'Connell,54886,-39.1,10.64,5.16,British Columbia,Office Furnishings,0.57
"GBC White Gloss Covers, Plain Front",Karen Carlisle,54977,23.96,14.48,6.46,British Columbia,Binders and Binder Accessories,0.38
"Quartet Omega® Colored Chalk, 12/Pack",Karen Carlisle,54977,14.46,5.84,1,British Columbia,Pens & Art Supplies,0.38
Steel Personal Filing/Posting Tote,Dave Kipp,55040,6.11,35.51,6.31,British Columbia,Storage & Organization,0.58
Acme® Elite Stainless Steel Scissors,Dave Kipp,55040,-6.34,8.34,2.64,British Columbia,"Scissors, Rulers and Trimmers",0.59
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Dave Kipp,55040,-160.28,8.04,8.94,British Columbia,Binders and Binder Accessories,0.4
Epson DFX-8500 Dot Matrix Printer,Dave Kipp,55040,-7373.13,2550.14,29.7,British Columbia,Office Machines,0.57
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Bobby Elias,55139,-81.55,13.9,7.59,British Columbia,"Scissors, Rulers and Trimmers",0.56
5190,Natalie Webber,55203,0.71,65.99,7.69,British Columbia,Telephones and Communication,0.59
"DAX Copper Panel Document Frame, 5 x 7 Size",Brad Thomas,55330,141.17,12.58,5.16,British Columbia,Office Furnishings,0.43
Sanford Pocket Accent® Highlighters,Kean Thornton,55431,-17.78,1.6,1.29,British Columbia,Pens & Art Supplies,0.42
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Michael Stewart,55494,0.85,10.98,4.8,British Columbia,Envelopes,0.36
Staples SlimLine Pencil Sharpener,Michael Stewart,55494,-115.66,11.97,5.81,British Columbia,Pens & Art Supplies,0.6
Xerox 1939,Alyssa Tate,55554,-15.2,18.97,9.54,British Columbia,Paper,0.37
Newell 340,Alyssa Tate,55554,30.97,2.88,0.7,British Columbia,Pens & Art Supplies,0.56
Fiskars® Softgrip Scissors,Alyssa Tate,55554,-13.53,10.98,3.37,British Columbia,"Scissors, Rulers and Trimmers",0.57
T18,Helen Andreada,55651,-117.61,110.99,2.5,British Columbia,Telephones and Communication,0.57
Xerox 1993,Bill Shonely,56006,-102.17,6.48,9.68,British Columbia,Paper,0.36
