"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Patrick O'Donnell,46566,258.25,31.11,3.6,Ontario,Computer Peripherals,0.64
Okidata ML390 Turbo Dot Matrix Printers,Sean Christensen,48198,-688.44,442.14,14.7,Ontario,Office Machines,0.56
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Sean Christensen,48198,860.22,60.22,3.5,Ontario,Appliances,0.57
Staples Plastic Wall Frames,Victoria Wilson,48453,-7.73,7.96,4.95,Ontario,Office Furnishings,0.41
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Scot Coram,48518,178.14,37.94,5.08,Ontario,Paper,0.38
Xerox 188,Olvera Toch,49349,0.64,11.34,5.01,Ontario,Paper,0.36
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Olvera Toch,49349,-524.03,68.81,60,Ontario,Appliances,0.41
Rubber Band Ball,Michelle Ellison,49668,-15.37,3.74,0.94,Ontario,Rubber Bands,0.83
Eldon Shelf Savers™ Cubes and Bins,Michael Nguyen,50309,-314.22,6.98,9.69,Ontario,Storage & Organization,0.83
Adesso Programmable 142-Key Keyboard,Patrick O'Donnell,52327,21.5,152.48,6.5,Ontario,Computer Peripherals,0.74
Staples Copy Paper (20Lb. and 84 Bright),Patrick O'Donnell,52327,-14.69,4.98,4.7,Ontario,Paper,0.38
Hewlett-Packard 2600DN Business Color Inkjet Printer,Scot Coram,52516,335.29,119.99,56.14,Ontario,Office Machines,0.39
Acme® Box Cutter Scissors,Scot Coram,52516,-31.67,10.23,4.68,Ontario,"Scissors, Rulers and Trimmers",0.59
"Super Bands, 12/Pack",Todd Boyes,52800,-27.29,1.86,2.58,Ontario,Rubber Bands,0.82
Carina Double Wide Media Storage Towers in Natural & Black,Scot Coram,53574,-297.02,80.98,35,Ontario,Storage & Organization,0.81
GBC Standard Plastic Binding Systems Combs,Sean Miller,54023,-8.59,8.85,5.6,Ontario,Binders and Binder Accessories,0.36
Accessory21,Scot Coram,55265,346.14,20.99,0.99,Ontario,Telephones and Communication,0.37
Hoover Portapower™ Portable Vacuum,Lena Radford,55398,-1085.52,4.48,49,Ontario,Appliances,0.6
Self-Adhesive Ring Binder Labels,Shahid Collister,55458,-167.42,3.52,6.83,Ontario,Binders and Binder Accessories,0.38
Super Decoflex Portable Personal File,Shahid Collister,55458,-30.71,14.98,7.69,Ontario,Storage & Organization,0.57
Hon Valutask™ Swivel Chairs,Michelle Ellison,55809,-180.61,100.98,45,Ontario,Chairs & Chairmats,0.69
