Accessory35,Carlos Meador,30276,549.84,35.99,1.1,Quebec,Telephones and Communication,0.55
Hon 94000 Series Round Tables,Carlos Meador,30276,-715.78,296.18,54.12,Quebec,Tables,0.76
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Ellis Ballard,30279,324.96,60.97,4.5,Quebec,Appliances,0.56
Panasonic KX-P3626 Dot Matrix Printer,Ellis Ballard,30279,4914.24,517.48,16.63,Quebec,Office Machines,0.59
Avery Self-Adhesive Photo Pockets for Polaroid Photos,Peter McVee,32640,-35.56,6.81,5.48,Quebec,Binders and Binder Accessories,0.37
Xerox 1881,Peter McVee,32640,3.91,12.28,6.47,Quebec,Paper,0.38
"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Corey Lock,32902,32.43,4.26,1.2,Quebec,Pens & Art Supplies,0.44
US Robotics 56K V.92 External Faxmodem,Michael Paige,32965,227.67,99.99,19.99,Quebec,Computer Peripherals,0.52
Fellowes Command Center 5-outlet power strip,Debra Catini,33025,-19.06,67.84,0.99,Quebec,Appliances,0.58
5170,Harold Dahlen,33154,-218.81,65.99,4.2,Quebec,Telephones and Communication,0.59
Newell 31,Katherine Murray,33253,-5.2,4.13,1.17,Quebec,Pens & Art Supplies,0.57
"Global High-Back Leather Tilter, Burgundy",Troy Staebel,33699,-722.23,122.99,70.2,Quebec,Chairs & Chairmats,0.74
Staples Battery-Operated Desktop Pencil Sharpener,Pierre Wener,33761,29.96,10.48,2.89,Quebec,Pens & Art Supplies,0.6
Eldon Image Series Black Desk Accessories,Bradley Drucker,33797,-103.78,4.14,6.6,Quebec,Office Furnishings,0.49
Xerox 188,Bradley Drucker,33797,30.53,11.34,5.01,Quebec,Paper,0.36
"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Fred McMath,34309,-56.62,4.37,5.15,Quebec,Appliances,0.59
Xerox 1893,Dave Poirier,34595,19.83,40.99,17.48,Quebec,Paper,0.36
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Darrin Sayre,34662,95.06,370.98,99,Quebec,Storage & Organization,0.65
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Brad Thomas,34689,-39.5,16.91,6.25,Quebec,Storage & Organization,0.58
"Stacking Tray, Side-Loading, Legal, Smoke",Elizabeth Moffitt,34694,-37.32,4.48,7.24,Quebec,Office Furnishings,0.54
"SAFCO Commercial Wire Shelving, Black",Fred McMath,34725,-524.74,138.14,35,Quebec,Storage & Organization,
StarTAC 7760,Evan Henry,35296,-165.63,65.99,3.99,Quebec,Telephones and Communication,0.59
Hon 4060 Series Tables,Joni Wasserman,35494,-270.57,111.96,69,Quebec,Tables,0.63
Bretford Rectangular Conference Table Tops,Deanra Eno,35845,-712.53,376.13,85.63,Quebec,Tables,0.74
Newell 323,Deanra Eno,35905,-17.18,1.68,1.57,Quebec,Pens & Art Supplies,0.59
T18,Brad Thomas,37287,371.4,110.99,2.5,Quebec,Telephones and Communication,0.57
6160,Mark Packer,37443,481.74,115.99,2.5,Quebec,Telephones and Communication,0.57
Avery 496,Pierre Wener,37731,33.68,3.75,0.5,Quebec,Labels,0.37
Newell 339,Eleni McCrary,37792,-5.36,2.78,0.97,Quebec,Pens & Art Supplies,0.59
Logitech Cordless Access Keyboard,Bart Folk,37893,25.69,29.99,5.5,Quebec,Computer Peripherals,0.51
36X48 HARDFLOOR CHAIRMAT,Dean Percer,38372,-632.16,20.98,21.2,Quebec,Office Furnishings,0.78
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Sylvia Foulston,38564,-1262.44,280.98,57,Quebec,Chairs & Chairmats,0.78
Adesso Programmable 142-Key Keyboard,Ben Peterman,38912,608.9,152.48,4,Quebec,Computer Peripherals,0.79
Southworth 25% Cotton Premium Laser Paper and Envelopes,Paul Knutson,38976,165.46,19.98,8.68,Quebec,Paper,0.37
