Belkin ErgoBoard™ Keyboard,Carlos Meador,15616,-84.12,30.98,6.5,Yukon,Computer Peripherals,0.64
Newell 31,Carlos Meador,15616,5.98,4.13,1.17,Yukon,Pens & Art Supplies,0.57
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Duane Noonan,15654,1383.24,300.98,54.92,Yukon,Bookcases,0.55
Epson DFX-8500 Dot Matrix Printer,Duane Noonan,15654,-4991.42,2550.14,29.7,Yukon,Office Machines,0.57
Global Troy™ Executive Leather Low-Back Tilter,Aaron Hawkins,16102,4089.27,500.98,26,Yukon,Chairs & Chairmats,0.6
Targus USB Numeric Keypad,Nora Paige,16229,-89.5,40.98,6.5,Yukon,Computer Peripherals,0.74
Belkin F5C206VTEL 6 Outlet Surge,Victoria Pisteka,16356,9.15,22.98,4.5,Yukon,Appliances,0.55
"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Paul Van Hugh,16481,719.26,56.96,13.22,Yukon,Appliances,0.56
Okidata ML390 Turbo Dot Matrix Printers,Paul Van Hugh,16481,6168.64,442.14,14.7,Yukon,Office Machines,0.56
Hon 61000 Series Interactive Training Tables,Bryan Spruell,16641,-1052.79,44.43,46.59,Yukon,Tables,0.67
V70,Adam Hart,16642,2027.68,205.99,2.5,Yukon,Telephones and Communication,0.59
Xerox 1994,Giulietta Dortch,16709,-13.01,6.48,5.74,Yukon,Paper,0.37
Staples 4 Outlet Surge Protector,Ed Jacobs,16992,-18.53,8.67,3.5,Yukon,Appliances,0.58
OIC Thumb-Tacks,Darrin Sayre,16995,-1.46,1.14,0.7,Yukon,Rubber Bands,0.38
Global Deluxe Office Fabric Chairs,Janet Martin,17093,-1335.32,95.98,58.2,Yukon,Chairs & Chairmats,0.58
Park Ridge™ Embossed Executive Business Envelopes,Denny Ordway,17510,226.4,15.57,1.39,Yukon,Envelopes,0.38
Avery 49,Charles Crestani,17542,43.37,2.88,0.5,Yukon,Labels,0.36
Maxell DVD-RAM Discs,Brad Thomas,17568,170.69,16.48,1.99,Yukon,Computer Peripherals,0.42
Staples Gold Paper Clips,Thomas Thornton,17571,8.88,2.98,1.58,Yukon,Rubber Bands,0.39
PC Concepts 116 Key Quantum 3000 Keyboard,Thomas Thornton,17571,51.98,32.98,5.5,Yukon,Computer Peripherals,0.75
Newell 343,Dean Katz,17636,-4.2,2.94,0.96,Yukon,Pens & Art Supplies,0.58
Home/Office Personal File Carts,Corey Roper,17669,203.44,34.76,5.49,Yukon,Storage & Organization,0.6
Eldon Expressions Mahogany Wood Desk Collection,Darren Budd,17700,-530.68,113.64,35,Yukon,Office Furnishings,0.6
Accohide Poly Flexible Ring Binders,Brad Thomas,17701,-60.96,3.74,4.69,Yukon,Binders and Binder Accessories,0.35
