Xerox 1978,Katherine Murray,1985,-7.96,5.78,5.67,Quebec,Paper,0.36
"Tenex Personal Project File with Scoop Front Design, Black",Paul Knutson,1988,-16.99,13.48,4.51,Quebec,Storage & Organization,0.59
Iceberg Mobile Mega Data/Printer Cart ®,Maribeth Dona,2305,141.31,120.33,19.99,Quebec,Storage & Organization,0.59
Avery Durable Binders,Alex Grayson,3397,-3.38,2.88,1.49,Quebec,Binders and Binder Accessories,0.36
Durable Pressboard Binders,Evan Henry,3680,18.28,3.8,1.49,Quebec,Binders and Binder Accessories,0.38
Xerox 1885,Paul Knutson,3877,254.31,48.04,7.23,Quebec,Paper,0.37
Home/Office Personal File Carts,Bill Tyler,4033,140.33,34.76,5.49,Quebec,Storage & Organization,0.6
Boston 16765 Mini Stand Up Battery Pencil Sharpener,Denise Leinenbach,4103,-28.43,11.66,8.99,Quebec,Pens & Art Supplies,0.59
"Master Giant Foot® Doorstop, Safety Yellow",Michael Paige,4455,14.15,7.59,4,Quebec,Office Furnishings,0.42
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Michael Stewart,4896,-64.87,5.8,5.59,Quebec,Binders and Binder Accessories,0.4
Xerox 1984,Corinna Mitchell,4960,-16.38,6.48,8.74,Quebec,Paper,0.36
"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Evan Henry,5189,65.58,140.85,19.99,Quebec,Storage & Organization,0.73
Xerox 1880,Michael Kennedy,6086,57.89,35.44,19.99,Quebec,Paper,0.38
Holmes HEPA Air Purifier,Alan Shonely,6912,15.34,21.78,5.94,Quebec,Appliances,0.5
Accessory24,Dianna Arnett,6950,-225.3,55.99,3.3,Quebec,Telephones and Communication,0.59
"Decoflex Hanging Personal Folder File, Blue",Shirley Jackson,7075,-83.3,15.42,10.68,Quebec,Storage & Organization,0.58
"Super Bands, 12/Pack",Shirley Jackson,7075,-93.18,1.86,2.58,Quebec,Rubber Bands,0.82
"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Debra Catini,7297,-71.83,45.19,1.99,Quebec,Computer Peripherals,0.55
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Carlos Meador,7938,-86.73,5.98,7.15,Quebec,Paper,0.36
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Debra Catini,8065,379.28,60.65,12.23,Quebec,Office Furnishings,0.64
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Ellis Ballard,8292,130.04,15.74,1.39,Quebec,Envelopes,0.4
