Canon PC940 Copier,Craig Leslie,40065,6225.36,449.99,24.49,Alberta,Copiers and Fax,0.52
Accessory21,Craig Leslie,40065,-54.51,20.99,0.99,Alberta,Telephones and Communication,0.37
Staples 4 Outlet Surge Protector,Alice McCarthy,40102,2.71,8.67,3.5,Alberta,Appliances,0.58
"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Emily Grady,40357,-53.9,56.96,13.22,Alberta,Appliances,0.56
Xerox 188,Frank Gastineau,41123,54.29,11.34,5.01,Alberta,Paper,0.36
Model L Table or Wall-Mount Pencil Sharpener,Larry Tron,41794,-106.8,17.99,8.65,Alberta,Pens & Art Supplies,0.57
Newell 333,Larry Tron,41794,-2.23,2.78,0.97,Alberta,Pens & Art Supplies,0.59
1726 Digital Answering Machine,Larry Tron,41794,100.59,20.99,4.81,Alberta,Telephones and Communication,0.58
Recycled Eldon Regeneration Jumbo File,Frank Merwin,42725,-29.83,12.28,6.13,Alberta,Storage & Organization,0.57
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Larry Tron,43296,557.52,40.98,7.47,Alberta,Binders and Binder Accessories,0.37
Xerox 1993,Grace Kelly,44294,-85.29,6.48,9.68,Alberta,Paper,0.36
"Tennsco Lockers, Sand",Grace Kelly,44294,-445.77,20.98,45,Alberta,Storage & Organization,0.61
SC-3160,Grace Kelly,44294,-206.15,65.99,8.99,Alberta,Telephones and Communication,0.59
Xerox 1996,Ann Steele,44391,-85.23,6.48,9.17,Alberta,Paper,0.37
Xerox 216,Brian DeCherney,47456,-179.11,6.48,7.91,Alberta,Paper,0.37
DAX Wood Document Frame.,Frank Merwin,47778,-24.52,13.73,6.85,Alberta,Office Furnishings,0.54
Prang Drawing Pencil Set,Frank Merwin,47974,-3.09,2.78,1.34,Alberta,Pens & Art Supplies,0.45
Xerox 216,Frank Merwin,48486,-174.74,6.48,7.91,Alberta,Paper,0.37
Xerox 204,Craig Carroll,48775,-62.23,6.48,6.86,Alberta,Paper,0.37
Ibico Presentation Index for Binding Systems,Ann Steele,49218,-73.07,3.98,5.26,Alberta,Binders and Binder Accessories,0.38
Ibico Covers for Plastic or Wire Binding Elements,Brian DeCherney,49442,-24.81,11.5,7.19,Alberta,Binders and Binder Accessories,0.4
Avery 507,Frank Merwin,50625,7.13,2.88,0.5,Alberta,Labels,0.39
Xerox 1996,Larry Tron,50849,-249.27,6.48,9.17,Alberta,Paper,0.37
Xerox 1937,Craig Carroll,51557,804.66,48.04,5.79,Alberta,Paper,0.37
12 Colored Short Pencils,Craig Carroll,51557,-22.01,2.6,2.4,Alberta,Pens & Art Supplies,0.58
"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Ann Steele,52870,-948.71,3.25,49,Alberta,Appliances,0.56
Xerox 1938,Larry Tron,52897,1016.86,47.9,5.86,Alberta,Paper,0.37
Honeywell Quietcare HEPA Air Cleaner,Kelly Williams,53798,568.6,78.65,13.99,Alberta,Appliances,0.52
"Global High-Back Leather Tilter, Burgundy",Kelly Williams,53798,-1867.97,122.99,70.2,Alberta,Chairs & Chairmats,0.74
